VISIT,VISITNUM,TRTA,TRTAN,PARAMCD,PARAM,Effect,lsmeans,lsmeans_stderr,covariatestructure
WEEK 8,8,Placebo,0,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.01005,0.002528,Heterogeneous First Order Autoregressive
WEEK 8,8,Xanomeline Low Dose,54,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00324,0.002764,Heterogeneous First Order Autoregressive
WEEK 8,8,Xanomeline High Dose,81,BASO,Basophils (GI/L),TRTAN*VISITNUM,0.004930,0.002805,Heterogeneous First Order Autoregressive
WEEK 12,9,Placebo,0,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.01222,0.002696,Heterogeneous First Order Autoregressive
WEEK 12,9,Xanomeline Low Dose,54,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00691,0.002851,Heterogeneous First Order Autoregressive
WEEK 12,9,Xanomeline High Dose,81,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00235,0.002783,Heterogeneous First Order Autoregressive
WEEK 16,10,Placebo,0,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.01032,0.002637,Heterogeneous First Order Autoregressive
WEEK 16,10,Xanomeline Low Dose,54,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00845,0.003159,Heterogeneous First Order Autoregressive
WEEK 16,10,Xanomeline High Dose,81,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00030,0.003420,Heterogeneous First Order Autoregressive
WEEK 20,11,Placebo,0,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00663,0.002582,Heterogeneous First Order Autoregressive
WEEK 20,11,Xanomeline Low Dose,54,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00652,0.003713,Heterogeneous First Order Autoregressive
WEEK 20,11,Xanomeline High Dose,81,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00827,0.003813,Heterogeneous First Order Autoregressive
WEEK 24,12,Placebo,0,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00760,0.002051,Heterogeneous First Order Autoregressive
WEEK 24,12,Xanomeline Low Dose,54,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00367,0.003169,Heterogeneous First Order Autoregressive
WEEK 24,12,Xanomeline High Dose,81,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00393,0.002879,Heterogeneous First Order Autoregressive
WEEK 26,13,Placebo,0,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.01041,0.002925,Heterogeneous First Order Autoregressive
WEEK 26,13,Xanomeline Low Dose,54,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00976,0.004472,Heterogeneous First Order Autoregressive
WEEK 26,13,Xanomeline High Dose,81,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00086,0.004300,Heterogeneous First Order Autoregressive
,_,Placebo,0,BASO,Basophils (GI/L),TRTAN,-0.00977,0.000845,Toeplitz
,_,Xanomeline Low Dose,54,BASO,Basophils (GI/L),TRTAN,-0.00570,0.001048,Toeplitz
,_,Xanomeline High Dose,81,BASO,Basophils (GI/L),TRTAN,-0.00232,0.001039,Toeplitz
WEEK 2,4,Placebo,0,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00795,0.002389,Toeplitz
WEEK 2,4,Xanomeline Low Dose,54,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00196,0.002347,Toeplitz
WEEK 2,4,Xanomeline High Dose,81,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00529,0.002376,Toeplitz
WEEK 4,5,Placebo,0,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.01288,0.002389,Toeplitz
WEEK 4,5,Xanomeline Low Dose,54,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00550,0.002512,Toeplitz
WEEK 4,5,Xanomeline High Dose,81,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00660,0.002531,Toeplitz
WEEK 6,7,Placebo,0,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00989,0.002527,Toeplitz
WEEK 6,7,Xanomeline Low Dose,54,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00531,0.002736,Toeplitz
WEEK 6,7,Xanomeline High Dose,81,BASO,Basophils (GI/L),TRTAN*VISITNUM,0.001835,0.002599,Toeplitz
WEEK 8,8,Placebo,0,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.01005,0.002528,Toeplitz
WEEK 8,8,Xanomeline Low Dose,54,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00324,0.002764,Toeplitz
WEEK 8,8,Xanomeline High Dose,81,BASO,Basophils (GI/L),TRTAN*VISITNUM,0.004930,0.002805,Toeplitz
WEEK 12,9,Placebo,0,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.01222,0.002696,Toeplitz
WEEK 12,9,Xanomeline Low Dose,54,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00691,0.002851,Toeplitz
WEEK 12,9,Xanomeline High Dose,81,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00235,0.002783,Toeplitz
WEEK 16,10,Placebo,0,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.01032,0.002637,Toeplitz
WEEK 16,10,Xanomeline Low Dose,54,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00845,0.003159,Toeplitz
WEEK 16,10,Xanomeline High Dose,81,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00030,0.003420,Toeplitz
WEEK 20,11,Placebo,0,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00663,0.002582,Toeplitz
WEEK 20,11,Xanomeline Low Dose,54,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00652,0.003713,Toeplitz
WEEK 20,11,Xanomeline High Dose,81,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00827,0.003813,Toeplitz
WEEK 24,12,Placebo,0,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00760,0.002051,Toeplitz
WEEK 24,12,Xanomeline Low Dose,54,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00367,0.003169,Toeplitz
WEEK 24,12,Xanomeline High Dose,81,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00393,0.002879,Toeplitz
WEEK 26,13,Placebo,0,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.01041,0.002925,Toeplitz
WEEK 26,13,Xanomeline Low Dose,54,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00976,0.004472,Toeplitz
WEEK 26,13,Xanomeline High Dose,81,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00086,0.004300,Toeplitz
,_,Placebo,0,BASO,Basophils (GI/L),TRTAN,-0.00977,0.000845,Unstructured
,_,Xanomeline Low Dose,54,BASO,Basophils (GI/L),TRTAN,-0.00570,0.001048,Unstructured
,_,Xanomeline High Dose,81,BASO,Basophils (GI/L),TRTAN,-0.00232,0.001039,Unstructured
WEEK 2,4,Placebo,0,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00795,0.002389,Unstructured
WEEK 2,4,Xanomeline Low Dose,54,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00196,0.002347,Unstructured
WEEK 2,4,Xanomeline High Dose,81,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00529,0.002376,Unstructured
WEEK 4,5,Placebo,0,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.01288,0.002389,Unstructured
WEEK 4,5,Xanomeline Low Dose,54,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00550,0.002512,Unstructured
WEEK 4,5,Xanomeline High Dose,81,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00660,0.002531,Unstructured
WEEK 6,7,Placebo,0,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00989,0.002527,Unstructured
WEEK 6,7,Xanomeline Low Dose,54,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00531,0.002736,Unstructured
WEEK 6,7,Xanomeline High Dose,81,BASO,Basophils (GI/L),TRTAN*VISITNUM,0.001835,0.002599,Unstructured
WEEK 8,8,Placebo,0,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.01005,0.002528,Unstructured
WEEK 8,8,Xanomeline Low Dose,54,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00324,0.002764,Unstructured
WEEK 8,8,Xanomeline High Dose,81,BASO,Basophils (GI/L),TRTAN*VISITNUM,0.004930,0.002805,Unstructured
WEEK 12,9,Placebo,0,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.01222,0.002696,Unstructured
WEEK 12,9,Xanomeline Low Dose,54,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00691,0.002851,Unstructured
WEEK 12,9,Xanomeline High Dose,81,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00235,0.002783,Unstructured
WEEK 16,10,Placebo,0,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.01032,0.002637,Unstructured
WEEK 16,10,Xanomeline Low Dose,54,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00845,0.003159,Unstructured
WEEK 16,10,Xanomeline High Dose,81,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00030,0.003420,Unstructured
WEEK 20,11,Placebo,0,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00663,0.002582,Unstructured
WEEK 20,11,Xanomeline Low Dose,54,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00652,0.003713,Unstructured
WEEK 20,11,Xanomeline High Dose,81,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00827,0.003813,Unstructured
WEEK 24,12,Placebo,0,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00760,0.002051,Unstructured
WEEK 24,12,Xanomeline Low Dose,54,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00367,0.003169,Unstructured
WEEK 24,12,Xanomeline High Dose,81,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00393,0.002879,Unstructured
WEEK 26,13,Placebo,0,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.01041,0.002925,Unstructured
WEEK 26,13,Xanomeline Low Dose,54,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00976,0.004472,Unstructured
WEEK 26,13,Xanomeline High Dose,81,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00086,0.004300,Unstructured
,_,Placebo,0,EOS,Eosinophils (GI/L),TRTAN,-0.02531,0.005086,Compound Symmetry
,_,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN,0.06356,0.006297,Compound Symmetry
,_,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN,0.04921,0.006263,Compound Symmetry
WEEK 2,4,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.01691,0.01437,Compound Symmetry
WEEK 2,4,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.01780,0.01413,Compound Symmetry
WEEK 2,4,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.00542,0.01429,Compound Symmetry
WEEK 4,5,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.01888,0.01438,Compound Symmetry
WEEK 4,5,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.02198,0.01512,Compound Symmetry
WEEK 4,5,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.02087,0.01525,Compound Symmetry
WEEK 6,7,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.02133,0.01523,Compound Symmetry
WEEK 6,7,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.07077,0.01647,Compound Symmetry
WEEK 6,7,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.1064,0.01564,Compound Symmetry
WEEK 8,8,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.01661,0.01521,Compound Symmetry
WEEK 8,8,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.1610,0.01660,Compound Symmetry
WEEK 8,8,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.09387,0.01687,Compound Symmetry
WEEK 12,9,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.02505,0.01623,Compound Symmetry
WEEK 12,9,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.1053,0.01715,Compound Symmetry
WEEK 12,9,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.1008,0.01680,Compound Symmetry
WEEK 16,10,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.03312,0.01586,Compound Symmetry
WEEK 16,10,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.06570,0.01902,Compound Symmetry
WEEK 16,10,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.08480,0.02058,Compound Symmetry
WEEK 20,11,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.03783,0.01553,Compound Symmetry
WEEK 20,11,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.07541,0.02227,Compound Symmetry
WEEK 20,11,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.006858,0.02297,Compound Symmetry
WEEK 24,12,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.02355,0.01235,Compound Symmetry
WEEK 24,12,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.02698,0.01902,Compound Symmetry
WEEK 24,12,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.03120,0.01734,Compound Symmetry
WEEK 26,13,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.03447,0.01762,Compound Symmetry
WEEK 26,13,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.02702,0.02689,Compound Symmetry
WEEK 26,13,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.003496,0.02604,Compound Symmetry
,_,Placebo,0,EOS,Eosinophils (GI/L),TRTAN,-0.02531,0.005086,First Order Autoregressive
,_,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN,0.06356,0.006297,First Order Autoregressive
,_,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN,0.04921,0.006263,First Order Autoregressive
WEEK 2,4,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.01691,0.01437,First Order Autoregressive
WEEK 2,4,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.01780,0.01413,First Order Autoregressive
WEEK 2,4,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.00542,0.01429,First Order Autoregressive
WEEK 4,5,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.01888,0.01438,First Order Autoregressive
WEEK 4,5,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.02198,0.01512,First Order Autoregressive
WEEK 4,5,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.02087,0.01525,First Order Autoregressive
WEEK 6,7,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.02133,0.01523,First Order Autoregressive
WEEK 6,7,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.07077,0.01647,First Order Autoregressive
WEEK 6,7,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.1064,0.01564,First Order Autoregressive
WEEK 8,8,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.01661,0.01521,First Order Autoregressive
WEEK 8,8,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.1610,0.01660,First Order Autoregressive
WEEK 8,8,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.09387,0.01687,First Order Autoregressive
WEEK 12,9,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.02505,0.01623,First Order Autoregressive
WEEK 12,9,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.1053,0.01715,First Order Autoregressive
WEEK 12,9,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.1008,0.01680,First Order Autoregressive
WEEK 16,10,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.03312,0.01586,First Order Autoregressive
WEEK 16,10,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.06570,0.01902,First Order Autoregressive
WEEK 16,10,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.08480,0.02058,First Order Autoregressive
WEEK 20,11,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.03783,0.01553,First Order Autoregressive
WEEK 20,11,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.07541,0.02227,First Order Autoregressive
WEEK 20,11,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.006858,0.02297,First Order Autoregressive
WEEK 24,12,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.02355,0.01235,First Order Autoregressive
WEEK 24,12,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.02698,0.01902,First Order Autoregressive
WEEK 24,12,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.03120,0.01734,First Order Autoregressive
WEEK 26,13,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.03447,0.01762,First Order Autoregressive
WEEK 26,13,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.02702,0.02689,First Order Autoregressive
WEEK 26,13,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.003496,0.02604,First Order Autoregressive
,_,Placebo,0,EOS,Eosinophils (GI/L),TRTAN,-0.02531,0.005086,Heterogeneous Compound Symmetry
,_,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN,0.06356,0.006297,Heterogeneous Compound Symmetry
,_,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN,0.04921,0.006263,Heterogeneous Compound Symmetry
WEEK 2,4,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.01691,0.01437,Heterogeneous Compound Symmetry
WEEK 2,4,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.01780,0.01413,Heterogeneous Compound Symmetry
WEEK 2,4,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.00542,0.01429,Heterogeneous Compound Symmetry
WEEK 4,5,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.01888,0.01438,Heterogeneous Compound Symmetry
WEEK 4,5,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.02198,0.01512,Heterogeneous Compound Symmetry
WEEK 4,5,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.02087,0.01525,Heterogeneous Compound Symmetry
WEEK 6,7,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.02133,0.01523,Heterogeneous Compound Symmetry
WEEK 6,7,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.07077,0.01647,Heterogeneous Compound Symmetry
WEEK 6,7,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.1064,0.01564,Heterogeneous Compound Symmetry
WEEK 8,8,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.01661,0.01521,Heterogeneous Compound Symmetry
WEEK 8,8,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.1610,0.01660,Heterogeneous Compound Symmetry
WEEK 8,8,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.09387,0.01687,Heterogeneous Compound Symmetry
WEEK 12,9,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.02505,0.01623,Heterogeneous Compound Symmetry
WEEK 12,9,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.1053,0.01715,Heterogeneous Compound Symmetry
WEEK 12,9,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.1008,0.01680,Heterogeneous Compound Symmetry
WEEK 16,10,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.03312,0.01586,Heterogeneous Compound Symmetry
WEEK 16,10,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.06570,0.01902,Heterogeneous Compound Symmetry
WEEK 16,10,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.08480,0.02058,Heterogeneous Compound Symmetry
WEEK 20,11,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.03783,0.01553,Heterogeneous Compound Symmetry
WEEK 20,11,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.07541,0.02227,Heterogeneous Compound Symmetry
WEEK 20,11,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.006858,0.02297,Heterogeneous Compound Symmetry
WEEK 24,12,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.02355,0.01235,Heterogeneous Compound Symmetry
WEEK 24,12,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.02698,0.01902,Heterogeneous Compound Symmetry
WEEK 24,12,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.03120,0.01734,Heterogeneous Compound Symmetry
WEEK 26,13,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.03447,0.01762,Heterogeneous Compound Symmetry
WEEK 26,13,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.02702,0.02689,Heterogeneous Compound Symmetry
WEEK 26,13,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.003496,0.02604,Heterogeneous Compound Symmetry
,_,Placebo,0,EOS,Eosinophils (GI/L),TRTAN,-0.02531,0.005086,Heterogeneous First Order Autoregressive
,_,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN,0.06356,0.006297,Heterogeneous First Order Autoregressive
,_,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN,0.04921,0.006263,Heterogeneous First Order Autoregressive
WEEK 2,4,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.01691,0.01437,Heterogeneous First Order Autoregressive
WEEK 2,4,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.01780,0.01413,Heterogeneous First Order Autoregressive
WEEK 2,4,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.00542,0.01429,Heterogeneous First Order Autoregressive
WEEK 4,5,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.01888,0.01438,Heterogeneous First Order Autoregressive
WEEK 4,5,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.02198,0.01512,Heterogeneous First Order Autoregressive
WEEK 4,5,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.02087,0.01525,Heterogeneous First Order Autoregressive
WEEK 6,7,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.02133,0.01523,Heterogeneous First Order Autoregressive
WEEK 6,7,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.07077,0.01647,Heterogeneous First Order Autoregressive
WEEK 6,7,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.1064,0.01564,Heterogeneous First Order Autoregressive
WEEK 8,8,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.01661,0.01521,Heterogeneous First Order Autoregressive
WEEK 8,8,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.1610,0.01660,Heterogeneous First Order Autoregressive
WEEK 8,8,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.09387,0.01687,Heterogeneous First Order Autoregressive
WEEK 12,9,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.02505,0.01623,Heterogeneous First Order Autoregressive
WEEK 12,9,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.1053,0.01715,Heterogeneous First Order Autoregressive
WEEK 12,9,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.1008,0.01680,Heterogeneous First Order Autoregressive
WEEK 16,10,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.03312,0.01586,Heterogeneous First Order Autoregressive
WEEK 16,10,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.06570,0.01902,Heterogeneous First Order Autoregressive
WEEK 16,10,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.08480,0.02058,Heterogeneous First Order Autoregressive
WEEK 20,11,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.03783,0.01553,Heterogeneous First Order Autoregressive
WEEK 20,11,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.07541,0.02227,Heterogeneous First Order Autoregressive
WEEK 20,11,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.006858,0.02297,Heterogeneous First Order Autoregressive
WEEK 24,12,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.02355,0.01235,Heterogeneous First Order Autoregressive
WEEK 24,12,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.02698,0.01902,Heterogeneous First Order Autoregressive
WEEK 24,12,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.03120,0.01734,Heterogeneous First Order Autoregressive
WEEK 26,13,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.03447,0.01762,Heterogeneous First Order Autoregressive
WEEK 26,13,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.02702,0.02689,Heterogeneous First Order Autoregressive
WEEK 26,13,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.003496,0.02604,Heterogeneous First Order Autoregressive
,_,Placebo,0,EOS,Eosinophils (GI/L),TRTAN,-0.02531,0.005086,Toeplitz
,_,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN,0.06356,0.006297,Toeplitz
,_,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN,0.04921,0.006263,Toeplitz
