VISIT,VISITNUM,TRTA,TRTAN,PARAMCD,PARAM,Effect,lsmeans,lsmeans_stderr,covariatestructure
WEEK 8,8,Placebo,0,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00998,0.002527,Heterogeneous First Order Autoregressive
WEEK 8,8,Xanomeline Low Dose,54,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00355,0.002758,Heterogeneous First Order Autoregressive
WEEK 8,8,Xanomeline High Dose,81,BASO,Basophils (GI/L),TRTAN*VISITNUM,0.005124,0.002803,Heterogeneous First Order Autoregressive
WEEK 12,9,Placebo,0,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.01225,0.002694,Heterogeneous First Order Autoregressive
WEEK 12,9,Xanomeline Low Dose,54,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00688,0.002850,Heterogeneous First Order Autoregressive
WEEK 12,9,Xanomeline High Dose,81,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00232,0.002780,Heterogeneous First Order Autoregressive
WEEK 16,10,Placebo,0,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.01034,0.002635,Heterogeneous First Order Autoregressive
WEEK 16,10,Xanomeline Low Dose,54,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00844,0.003159,Heterogeneous First Order Autoregressive
WEEK 16,10,Xanomeline High Dose,81,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00032,0.003418,Heterogeneous First Order Autoregressive
WEEK 20,11,Placebo,0,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00651,0.002580,Heterogeneous First Order Autoregressive
WEEK 20,11,Xanomeline Low Dose,54,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00686,0.003701,Heterogeneous First Order Autoregressive
WEEK 20,11,Xanomeline High Dose,81,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00809,0.003810,Heterogeneous First Order Autoregressive
WEEK 24,12,Placebo,0,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00754,0.002050,Heterogeneous First Order Autoregressive
WEEK 24,12,Xanomeline Low Dose,54,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00395,0.003161,Heterogeneous First Order Autoregressive
WEEK 24,12,Xanomeline High Dose,81,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00374,0.002875,Heterogeneous First Order Autoregressive
WEEK 26,13,Placebo,0,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.01038,0.002925,Heterogeneous First Order Autoregressive
WEEK 26,13,Xanomeline Low Dose,54,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.01004,0.004468,Heterogeneous First Order Autoregressive
WEEK 26,13,Xanomeline High Dose,81,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00051,0.004293,Heterogeneous First Order Autoregressive
,_,Placebo,0,BASO,Basophils (GI/L),TRTAN,-0.00975,0.000845,Toeplitz
,_,Xanomeline Low Dose,54,BASO,Basophils (GI/L),TRTAN,-0.00584,0.001046,Toeplitz
,_,Xanomeline High Dose,81,BASO,Basophils (GI/L),TRTAN,-0.00220,0.001038,Toeplitz
WEEK 2,4,Placebo,0,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00798,0.002388,Toeplitz
WEEK 2,4,Xanomeline Low Dose,54,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00195,0.002347,Toeplitz
WEEK 2,4,Xanomeline High Dose,81,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00523,0.002374,Toeplitz
WEEK 4,5,Placebo,0,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.01291,0.002388,Toeplitz
WEEK 4,5,Xanomeline Low Dose,54,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00555,0.002511,Toeplitz
WEEK 4,5,Xanomeline High Dose,81,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00652,0.002528,Toeplitz
WEEK 6,7,Placebo,0,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00989,0.002527,Toeplitz
WEEK 6,7,Xanomeline Low Dose,54,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00532,0.002736,Toeplitz
WEEK 6,7,Xanomeline High Dose,81,BASO,Basophils (GI/L),TRTAN*VISITNUM,0.001819,0.002598,Toeplitz
WEEK 8,8,Placebo,0,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00998,0.002527,Toeplitz
WEEK 8,8,Xanomeline Low Dose,54,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00355,0.002758,Toeplitz
WEEK 8,8,Xanomeline High Dose,81,BASO,Basophils (GI/L),TRTAN*VISITNUM,0.005124,0.002803,Toeplitz
WEEK 12,9,Placebo,0,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.01225,0.002694,Toeplitz
WEEK 12,9,Xanomeline Low Dose,54,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00688,0.002850,Toeplitz
WEEK 12,9,Xanomeline High Dose,81,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00232,0.002780,Toeplitz
WEEK 16,10,Placebo,0,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.01034,0.002635,Toeplitz
WEEK 16,10,Xanomeline Low Dose,54,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00844,0.003159,Toeplitz
WEEK 16,10,Xanomeline High Dose,81,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00032,0.003418,Toeplitz
WEEK 20,11,Placebo,0,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00651,0.002580,Toeplitz
WEEK 20,11,Xanomeline Low Dose,54,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00686,0.003701,Toeplitz
WEEK 20,11,Xanomeline High Dose,81,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00809,0.003810,Toeplitz
WEEK 24,12,Placebo,0,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00754,0.002050,Toeplitz
WEEK 24,12,Xanomeline Low Dose,54,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00395,0.003161,Toeplitz
WEEK 24,12,Xanomeline High Dose,81,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00374,0.002875,Toeplitz
WEEK 26,13,Placebo,0,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.01038,0.002925,Toeplitz
WEEK 26,13,Xanomeline Low Dose,54,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.01004,0.004468,Toeplitz
WEEK 26,13,Xanomeline High Dose,81,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00051,0.004293,Toeplitz
,_,Placebo,0,BASO,Basophils (GI/L),TRTAN,-0.00975,0.000845,Unstructured
,_,Xanomeline Low Dose,54,BASO,Basophils (GI/L),TRTAN,-0.00584,0.001046,Unstructured
,_,Xanomeline High Dose,81,BASO,Basophils (GI/L),TRTAN,-0.00220,0.001038,Unstructured
WEEK 2,4,Placebo,0,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00798,0.002388,Unstructured
WEEK 2,4,Xanomeline Low Dose,54,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00195,0.002347,Unstructured
WEEK 2,4,Xanomeline High Dose,81,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00523,0.002374,Unstructured
WEEK 4,5,Placebo,0,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.01291,0.002388,Unstructured
WEEK 4,5,Xanomeline Low Dose,54,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00555,0.002511,Unstructured
WEEK 4,5,Xanomeline High Dose,81,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00652,0.002528,Unstructured
WEEK 6,7,Placebo,0,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00989,0.002527,Unstructured
WEEK 6,7,Xanomeline Low Dose,54,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00532,0.002736,Unstructured
WEEK 6,7,Xanomeline High Dose,81,BASO,Basophils (GI/L),TRTAN*VISITNUM,0.001819,0.002598,Unstructured
WEEK 8,8,Placebo,0,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00998,0.002527,Unstructured
WEEK 8,8,Xanomeline Low Dose,54,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00355,0.002758,Unstructured
WEEK 8,8,Xanomeline High Dose,81,BASO,Basophils (GI/L),TRTAN*VISITNUM,0.005124,0.002803,Unstructured
WEEK 12,9,Placebo,0,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.01225,0.002694,Unstructured
WEEK 12,9,Xanomeline Low Dose,54,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00688,0.002850,Unstructured
WEEK 12,9,Xanomeline High Dose,81,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00232,0.002780,Unstructured
WEEK 16,10,Placebo,0,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.01034,0.002635,Unstructured
WEEK 16,10,Xanomeline Low Dose,54,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00844,0.003159,Unstructured
WEEK 16,10,Xanomeline High Dose,81,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00032,0.003418,Unstructured
WEEK 20,11,Placebo,0,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00651,0.002580,Unstructured
WEEK 20,11,Xanomeline Low Dose,54,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00686,0.003701,Unstructured
WEEK 20,11,Xanomeline High Dose,81,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00809,0.003810,Unstructured
WEEK 24,12,Placebo,0,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00754,0.002050,Unstructured
WEEK 24,12,Xanomeline Low Dose,54,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00395,0.003161,Unstructured
WEEK 24,12,Xanomeline High Dose,81,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00374,0.002875,Unstructured
WEEK 26,13,Placebo,0,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.01038,0.002925,Unstructured
WEEK 26,13,Xanomeline Low Dose,54,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.01004,0.004468,Unstructured
WEEK 26,13,Xanomeline High Dose,81,BASO,Basophils (GI/L),TRTAN*VISITNUM,-0.00051,0.004293,Unstructured
,_,Placebo,0,EOS,Eosinophils (GI/L),TRTAN,-0.02546,0.005109,Compound Symmetry
,_,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN,0.06306,0.006324,Compound Symmetry
,_,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN,0.05047,0.006281,Compound Symmetry
WEEK 2,4,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.01683,0.01444,Compound Symmetry
WEEK 2,4,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.01795,0.01419,Compound Symmetry
WEEK 2,4,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.00537,0.01435,Compound Symmetry
WEEK 4,5,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.01880,0.01444,Compound Symmetry
WEEK 4,5,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.02187,0.01518,Compound Symmetry
WEEK 4,5,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.02063,0.01529,Compound Symmetry
WEEK 6,7,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.02016,0.01528,Compound Symmetry
WEEK 6,7,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.07049,0.01654,Compound Symmetry
WEEK 6,7,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.1057,0.01571,Compound Symmetry
WEEK 8,8,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.01627,0.01528,Compound Symmetry
WEEK 8,8,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.1594,0.01667,Compound Symmetry
WEEK 8,8,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.09552,0.01694,Compound Symmetry
WEEK 12,9,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.02518,0.01629,Compound Symmetry
WEEK 12,9,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.1053,0.01723,Compound Symmetry
WEEK 12,9,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.1010,0.01681,Compound Symmetry
WEEK 16,10,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.03301,0.01593,Compound Symmetry
WEEK 16,10,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.06584,0.01910,Compound Symmetry
WEEK 16,10,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.08466,0.02067,Compound Symmetry
WEEK 20,11,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.03880,0.01560,Compound Symmetry
WEEK 20,11,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.07453,0.02237,Compound Symmetry
WEEK 20,11,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.01014,0.02304,Compound Symmetry
WEEK 24,12,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.02446,0.01240,Compound Symmetry
WEEK 24,12,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.02605,0.01910,Compound Symmetry
WEEK 24,12,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.03354,0.01738,Compound Symmetry
WEEK 26,13,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.03560,0.01768,Compound Symmetry
WEEK 26,13,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.02611,0.02701,Compound Symmetry
WEEK 26,13,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.008364,0.02596,Compound Symmetry
,_,Placebo,0,EOS,Eosinophils (GI/L),TRTAN,-0.02546,0.005109,First Order Autoregressive
,_,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN,0.06306,0.006324,First Order Autoregressive
,_,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN,0.05047,0.006281,First Order Autoregressive
WEEK 2,4,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.01683,0.01444,First Order Autoregressive
WEEK 2,4,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.01795,0.01419,First Order Autoregressive
WEEK 2,4,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.00537,0.01435,First Order Autoregressive
WEEK 4,5,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.01880,0.01444,First Order Autoregressive
WEEK 4,5,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.02187,0.01518,First Order Autoregressive
WEEK 4,5,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.02063,0.01529,First Order Autoregressive
WEEK 6,7,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.02016,0.01528,First Order Autoregressive
WEEK 6,7,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.07049,0.01654,First Order Autoregressive
WEEK 6,7,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.1057,0.01571,First Order Autoregressive
WEEK 8,8,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.01627,0.01528,First Order Autoregressive
WEEK 8,8,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.1594,0.01667,First Order Autoregressive
WEEK 8,8,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.09552,0.01694,First Order Autoregressive
WEEK 12,9,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.02518,0.01629,First Order Autoregressive
WEEK 12,9,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.1053,0.01723,First Order Autoregressive
WEEK 12,9,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.1010,0.01681,First Order Autoregressive
WEEK 16,10,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.03301,0.01593,First Order Autoregressive
WEEK 16,10,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.06584,0.01910,First Order Autoregressive
WEEK 16,10,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.08466,0.02067,First Order Autoregressive
WEEK 20,11,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.03880,0.01560,First Order Autoregressive
WEEK 20,11,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.07453,0.02237,First Order Autoregressive
WEEK 20,11,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.01014,0.02304,First Order Autoregressive
WEEK 24,12,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.02446,0.01240,First Order Autoregressive
WEEK 24,12,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.02605,0.01910,First Order Autoregressive
WEEK 24,12,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.03354,0.01738,First Order Autoregressive
WEEK 26,13,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.03560,0.01768,First Order Autoregressive
WEEK 26,13,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.02611,0.02701,First Order Autoregressive
WEEK 26,13,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.008364,0.02596,First Order Autoregressive
,_,Placebo,0,EOS,Eosinophils (GI/L),TRTAN,-0.02546,0.005109,Heterogeneous Compound Symmetry
,_,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN,0.06306,0.006324,Heterogeneous Compound Symmetry
,_,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN,0.05047,0.006281,Heterogeneous Compound Symmetry
WEEK 2,4,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.01683,0.01444,Heterogeneous Compound Symmetry
WEEK 2,4,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.01795,0.01419,Heterogeneous Compound Symmetry
WEEK 2,4,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.00537,0.01435,Heterogeneous Compound Symmetry
WEEK 4,5,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.01880,0.01444,Heterogeneous Compound Symmetry
WEEK 4,5,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.02187,0.01518,Heterogeneous Compound Symmetry
WEEK 4,5,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.02063,0.01529,Heterogeneous Compound Symmetry
WEEK 6,7,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.02016,0.01528,Heterogeneous Compound Symmetry
WEEK 6,7,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.07049,0.01654,Heterogeneous Compound Symmetry
WEEK 6,7,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.1057,0.01571,Heterogeneous Compound Symmetry
WEEK 8,8,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.01627,0.01528,Heterogeneous Compound Symmetry
WEEK 8,8,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.1594,0.01667,Heterogeneous Compound Symmetry
WEEK 8,8,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.09552,0.01694,Heterogeneous Compound Symmetry
WEEK 12,9,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.02518,0.01629,Heterogeneous Compound Symmetry
WEEK 12,9,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.1053,0.01723,Heterogeneous Compound Symmetry
WEEK 12,9,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.1010,0.01681,Heterogeneous Compound Symmetry
WEEK 16,10,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.03301,0.01593,Heterogeneous Compound Symmetry
WEEK 16,10,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.06584,0.01910,Heterogeneous Compound Symmetry
WEEK 16,10,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.08466,0.02067,Heterogeneous Compound Symmetry
WEEK 20,11,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.03880,0.01560,Heterogeneous Compound Symmetry
WEEK 20,11,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.07453,0.02237,Heterogeneous Compound Symmetry
WEEK 20,11,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.01014,0.02304,Heterogeneous Compound Symmetry
WEEK 24,12,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.02446,0.01240,Heterogeneous Compound Symmetry
WEEK 24,12,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.02605,0.01910,Heterogeneous Compound Symmetry
WEEK 24,12,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.03354,0.01738,Heterogeneous Compound Symmetry
WEEK 26,13,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.03560,0.01768,Heterogeneous Compound Symmetry
WEEK 26,13,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.02611,0.02701,Heterogeneous Compound Symmetry
WEEK 26,13,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.008364,0.02596,Heterogeneous Compound Symmetry
,_,Placebo,0,EOS,Eosinophils (GI/L),TRTAN,-0.02546,0.005109,Heterogeneous First Order Autoregressive
,_,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN,0.06306,0.006324,Heterogeneous First Order Autoregressive
,_,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN,0.05047,0.006281,Heterogeneous First Order Autoregressive
WEEK 2,4,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.01683,0.01444,Heterogeneous First Order Autoregressive
WEEK 2,4,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.01795,0.01419,Heterogeneous First Order Autoregressive
WEEK 2,4,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.00537,0.01435,Heterogeneous First Order Autoregressive
WEEK 4,5,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.01880,0.01444,Heterogeneous First Order Autoregressive
WEEK 4,5,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.02187,0.01518,Heterogeneous First Order Autoregressive
WEEK 4,5,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.02063,0.01529,Heterogeneous First Order Autoregressive
WEEK 6,7,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.02016,0.01528,Heterogeneous First Order Autoregressive
WEEK 6,7,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.07049,0.01654,Heterogeneous First Order Autoregressive
WEEK 6,7,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.1057,0.01571,Heterogeneous First Order Autoregressive
WEEK 8,8,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.01627,0.01528,Heterogeneous First Order Autoregressive
WEEK 8,8,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.1594,0.01667,Heterogeneous First Order Autoregressive
WEEK 8,8,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.09552,0.01694,Heterogeneous First Order Autoregressive
WEEK 12,9,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.02518,0.01629,Heterogeneous First Order Autoregressive
WEEK 12,9,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.1053,0.01723,Heterogeneous First Order Autoregressive
WEEK 12,9,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.1010,0.01681,Heterogeneous First Order Autoregressive
WEEK 16,10,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.03301,0.01593,Heterogeneous First Order Autoregressive
WEEK 16,10,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.06584,0.01910,Heterogeneous First Order Autoregressive
WEEK 16,10,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.08466,0.02067,Heterogeneous First Order Autoregressive
WEEK 20,11,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.03880,0.01560,Heterogeneous First Order Autoregressive
WEEK 20,11,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.07453,0.02237,Heterogeneous First Order Autoregressive
WEEK 20,11,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.01014,0.02304,Heterogeneous First Order Autoregressive
WEEK 24,12,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.02446,0.01240,Heterogeneous First Order Autoregressive
WEEK 24,12,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.02605,0.01910,Heterogeneous First Order Autoregressive
WEEK 24,12,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.03354,0.01738,Heterogeneous First Order Autoregressive
WEEK 26,13,Placebo,0,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,-0.03560,0.01768,Heterogeneous First Order Autoregressive
WEEK 26,13,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.02611,0.02701,Heterogeneous First Order Autoregressive
WEEK 26,13,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN*VISITNUM,0.008364,0.02596,Heterogeneous First Order Autoregressive
,_,Placebo,0,EOS,Eosinophils (GI/L),TRTAN,-0.02546,0.005109,Toeplitz
,_,Xanomeline Low Dose,54,EOS,Eosinophils (GI/L),TRTAN,0.06306,0.006324,Toeplitz
,_,Xanomeline High Dose,81,EOS,Eosinophils (GI/L),TRTAN,0.05047,0.006281,Toeplitz
