reftrta,reftrtan,VISIT,VISITNUM,TRTA,TRTAN,PARAMCD,PARAM,lsmeans_difference,pval_interaction,lowerci95,upperci95,covariatestructure
Xanomeline High Dose,81,WEEK 4,5,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.07773,0.03998829222647120,-0.1519,-0.00356,Unstructured
Placebo,0,WEEK 4,5,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),0.01798,0.62727768718556000,-0.05463,0.09059,Unstructured
Placebo,0,WEEK 6,7,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.06188,0.11642365955135000,-0.1391,0.01539,Unstructured
Xanomeline High Dose,81,WEEK 6,7,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.09060,0.02282935556786140,-0.1686,-0.01261,Unstructured
Placebo,0,WEEK 6,7,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),0.02873,0.45416506021662000,-0.04653,0.1040,Unstructured
Placebo,0,WEEK 8,8,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.09593,0.01546451892750600,-0.1736,-0.01830,Unstructured
Xanomeline High Dose,81,WEEK 8,8,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.09877,0.01759816020319770,-0.1803,-0.01725,Unstructured
Placebo,0,WEEK 8,8,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),0.002836,0.94348471313667000,-0.07563,0.08130,Unstructured
Placebo,0,WEEK 12,9,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.08049,0.05251058801583430,-0.1619,0.000874,Unstructured
Xanomeline High Dose,81,WEEK 12,9,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.08396,0.04727067200209490,-0.1669,-0.00101,Unstructured
Placebo,0,WEEK 12,9,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),0.003462,0.93333608844451000,-0.07770,0.08462,Unstructured
Placebo,0,WEEK 16,10,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.1304,0.00278409218934767,-0.2157,-0.04499,Unstructured
Xanomeline High Dose,81,WEEK 16,10,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.05691,0.25507584700426000,-0.1549,0.04113,Unstructured
Placebo,0,WEEK 16,10,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),-0.07345,0.11142721576026000,-0.1639,0.01700,Unstructured
Placebo,0,WEEK 20,11,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.05836,0.22575592251419000,-0.1528,0.03610,Unstructured
Xanomeline High Dose,81,WEEK 20,11,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.00998,0.86242754438999000,-0.1229,0.1029,Unstructured
Placebo,0,WEEK 20,11,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),-0.04838,0.32341665206652000,-0.1445,0.04769,Unstructured
Placebo,0,WEEK 24,12,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),0.000827,0.98343228499887000,-0.07724,0.07889,Unstructured
Xanomeline High Dose,81,WEEK 24,12,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),0.003645,0.93629733215952000,-0.08579,0.09308,Unstructured
Placebo,0,WEEK 24,12,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),-0.00282,0.94080039185494000,-0.07724,0.07161,Unstructured
Placebo,0,WEEK 26,13,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.08724,0.12240118071017000,-0.1980,0.02347,Unstructured
Xanomeline High Dose,81,WEEK 26,13,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.00348,0.95807503550126000,-0.1331,0.1262,Unstructured
Placebo,0,WEEK 26,13,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),-0.08377,0.13406571668757000,-0.1934,0.02584,Unstructured
Placebo,0,WEEK 2,4,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.04626,0.19130190293974000,-0.1157,0.02315,Toeplitz
Xanomeline High Dose,81,WEEK 2,4,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.03317,0.35361423460086000,-0.1033,0.03695,Toeplitz
Placebo,0,WEEK 2,4,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),-0.01309,0.71726137522368000,-0.08395,0.05778,Toeplitz
Placebo,0,WEEK 4,5,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.05976,0.10314957000962000,-0.1316,0.01212,Toeplitz
Xanomeline High Dose,81,WEEK 4,5,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.07773,0.03998829222647120,-0.1519,-0.00356,Toeplitz
Placebo,0,WEEK 4,5,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),0.01798,0.62727768718556000,-0.05463,0.09059,Toeplitz
Placebo,0,WEEK 6,7,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.06188,0.11642365955135000,-0.1391,0.01539,Toeplitz
Xanomeline High Dose,81,WEEK 6,7,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.09060,0.02282935556786140,-0.1686,-0.01261,Toeplitz
Placebo,0,WEEK 6,7,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),0.02873,0.45416506021662000,-0.04653,0.1040,Toeplitz
Placebo,0,WEEK 8,8,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.09593,0.01546451892750600,-0.1736,-0.01830,Toeplitz
Xanomeline High Dose,81,WEEK 8,8,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.09877,0.01759816020319770,-0.1803,-0.01725,Toeplitz
Placebo,0,WEEK 8,8,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),0.002836,0.94348471313667000,-0.07563,0.08130,Toeplitz
Placebo,0,WEEK 12,9,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.08049,0.05251058801583430,-0.1619,0.000874,Toeplitz
Xanomeline High Dose,81,WEEK 12,9,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.08396,0.04727067200209490,-0.1669,-0.00101,Toeplitz
Placebo,0,WEEK 12,9,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),0.003462,0.93333608844451000,-0.07770,0.08462,Toeplitz
Placebo,0,WEEK 16,10,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.1304,0.00278409218934767,-0.2157,-0.04499,Toeplitz
Xanomeline High Dose,81,WEEK 16,10,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.05691,0.25507584700426000,-0.1549,0.04113,Toeplitz
Placebo,0,WEEK 16,10,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),-0.07345,0.11142721576026000,-0.1639,0.01700,Toeplitz
Placebo,0,WEEK 20,11,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.05836,0.22575592251419000,-0.1528,0.03610,Toeplitz
Xanomeline High Dose,81,WEEK 20,11,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.00998,0.86242754438999000,-0.1229,0.1029,Toeplitz
Placebo,0,WEEK 20,11,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),-0.04838,0.32341665206652000,-0.1445,0.04769,Toeplitz
Placebo,0,WEEK 24,12,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),0.000827,0.98343228499887000,-0.07724,0.07889,Toeplitz
Xanomeline High Dose,81,WEEK 24,12,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),0.003645,0.93629733215952000,-0.08579,0.09308,Toeplitz
Placebo,0,WEEK 24,12,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),-0.00282,0.94080039185494000,-0.07724,0.07161,Toeplitz
Placebo,0,WEEK 26,13,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.08724,0.12240118071017000,-0.1980,0.02347,Toeplitz
Xanomeline High Dose,81,WEEK 26,13,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.00348,0.95807503550126000,-0.1331,0.1262,Toeplitz
Placebo,0,WEEK 26,13,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),-0.08377,0.13406571668757000,-0.1934,0.02584,Toeplitz
Placebo,0,WEEK 2,4,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.04626,0.19130190293974000,-0.1157,0.02315,Heterogeneous First Order Autoregressive
Xanomeline High Dose,81,WEEK 2,4,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.03317,0.35361423460086000,-0.1033,0.03695,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 2,4,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),-0.01309,0.71726137522368000,-0.08395,0.05778,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 4,5,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.05976,0.10314957000962000,-0.1316,0.01212,Heterogeneous First Order Autoregressive
Xanomeline High Dose,81,WEEK 4,5,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.07773,0.03998829222647120,-0.1519,-0.00356,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 4,5,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),0.01798,0.62727768718556000,-0.05463,0.09059,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 6,7,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.06188,0.11642365955135000,-0.1391,0.01539,Heterogeneous First Order Autoregressive
Xanomeline High Dose,81,WEEK 6,7,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.09060,0.02282935556786140,-0.1686,-0.01261,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 6,7,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),0.02873,0.45416506021662000,-0.04653,0.1040,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 8,8,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.09593,0.01546451892750600,-0.1736,-0.01830,Heterogeneous First Order Autoregressive
Xanomeline High Dose,81,WEEK 8,8,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.09877,0.01759816020319770,-0.1803,-0.01725,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 8,8,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),0.002836,0.94348471313667000,-0.07563,0.08130,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 12,9,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.08049,0.05251058801583430,-0.1619,0.000874,Heterogeneous First Order Autoregressive
Xanomeline High Dose,81,WEEK 12,9,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.08396,0.04727067200209490,-0.1669,-0.00101,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 12,9,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),0.003462,0.93333608844451000,-0.07770,0.08462,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 16,10,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.1304,0.00278409218934767,-0.2157,-0.04499,Heterogeneous First Order Autoregressive
Xanomeline High Dose,81,WEEK 16,10,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.05691,0.25507584700426000,-0.1549,0.04113,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 16,10,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),-0.07345,0.11142721576026000,-0.1639,0.01700,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 20,11,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.05836,0.22575592251419000,-0.1528,0.03610,Heterogeneous First Order Autoregressive
Xanomeline High Dose,81,WEEK 20,11,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.00998,0.86242754438999000,-0.1229,0.1029,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 20,11,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),-0.04838,0.32341665206652000,-0.1445,0.04769,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 24,12,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),0.000827,0.98343228499887000,-0.07724,0.07889,Heterogeneous First Order Autoregressive
Xanomeline High Dose,81,WEEK 24,12,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),0.003645,0.93629733215952000,-0.08579,0.09308,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 24,12,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),-0.00282,0.94080039185494000,-0.07724,0.07161,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 26,13,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.08724,0.12240118071017000,-0.1980,0.02347,Heterogeneous First Order Autoregressive
Xanomeline High Dose,81,WEEK 26,13,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.00348,0.95807503550126000,-0.1331,0.1262,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 26,13,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),-0.08377,0.13406571668757000,-0.1934,0.02584,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 2,4,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.04626,0.19130190293974000,-0.1157,0.02315,Heterogeneous Compound Symmetry
Xanomeline High Dose,81,WEEK 2,4,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.03317,0.35361423460086000,-0.1033,0.03695,Heterogeneous Compound Symmetry
Placebo,0,WEEK 2,4,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),-0.01309,0.71726137522368000,-0.08395,0.05778,Heterogeneous Compound Symmetry
Placebo,0,WEEK 4,5,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.05976,0.10314957000962000,-0.1316,0.01212,Heterogeneous Compound Symmetry
Xanomeline High Dose,81,WEEK 4,5,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.07773,0.03998829222647120,-0.1519,-0.00356,Heterogeneous Compound Symmetry
Placebo,0,WEEK 4,5,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),0.01798,0.62727768718556000,-0.05463,0.09059,Heterogeneous Compound Symmetry
Placebo,0,WEEK 6,7,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.06188,0.11642365955135000,-0.1391,0.01539,Heterogeneous Compound Symmetry
Xanomeline High Dose,81,WEEK 6,7,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.09060,0.02282935556786140,-0.1686,-0.01261,Heterogeneous Compound Symmetry
Placebo,0,WEEK 6,7,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),0.02873,0.45416506021662000,-0.04653,0.1040,Heterogeneous Compound Symmetry
Placebo,0,WEEK 8,8,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.09593,0.01546451892750600,-0.1736,-0.01830,Heterogeneous Compound Symmetry
Xanomeline High Dose,81,WEEK 8,8,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.09877,0.01759816020319770,-0.1803,-0.01725,Heterogeneous Compound Symmetry
Placebo,0,WEEK 8,8,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),0.002836,0.94348471313667000,-0.07563,0.08130,Heterogeneous Compound Symmetry
Placebo,0,WEEK 12,9,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.08049,0.05251058801583430,-0.1619,0.000874,Heterogeneous Compound Symmetry
Xanomeline High Dose,81,WEEK 12,9,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.08396,0.04727067200209490,-0.1669,-0.00101,Heterogeneous Compound Symmetry
Placebo,0,WEEK 12,9,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),0.003462,0.93333608844451000,-0.07770,0.08462,Heterogeneous Compound Symmetry
Placebo,0,WEEK 16,10,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.1304,0.00278409218934767,-0.2157,-0.04499,Heterogeneous Compound Symmetry
Xanomeline High Dose,81,WEEK 16,10,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.05691,0.25507584700426000,-0.1549,0.04113,Heterogeneous Compound Symmetry
Placebo,0,WEEK 16,10,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),-0.07345,0.11142721576026000,-0.1639,0.01700,Heterogeneous Compound Symmetry
Placebo,0,WEEK 20,11,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.05836,0.22575592251419000,-0.1528,0.03610,Heterogeneous Compound Symmetry
Xanomeline High Dose,81,WEEK 20,11,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.00998,0.86242754438999000,-0.1229,0.1029,Heterogeneous Compound Symmetry
Placebo,0,WEEK 20,11,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),-0.04838,0.32341665206652000,-0.1445,0.04769,Heterogeneous Compound Symmetry
Placebo,0,WEEK 24,12,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),0.000827,0.98343228499887000,-0.07724,0.07889,Heterogeneous Compound Symmetry
Xanomeline High Dose,81,WEEK 24,12,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),0.003645,0.93629733215952000,-0.08579,0.09308,Heterogeneous Compound Symmetry
Placebo,0,WEEK 24,12,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),-0.00282,0.94080039185494000,-0.07724,0.07161,Heterogeneous Compound Symmetry
Placebo,0,WEEK 26,13,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.08724,0.12240118071017000,-0.1980,0.02347,Heterogeneous Compound Symmetry
Xanomeline High Dose,81,WEEK 26,13,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.00348,0.95807503550126000,-0.1331,0.1262,Heterogeneous Compound Symmetry
Placebo,0,WEEK 26,13,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),-0.08377,0.13406571668757000,-0.1934,0.02584,Heterogeneous Compound Symmetry
Placebo,0,WEEK 2,4,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.04626,0.19130190293974000,-0.1157,0.02315,First Order Autoregressive
Xanomeline High Dose,81,WEEK 2,4,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.03317,0.35361423460086000,-0.1033,0.03695,First Order Autoregressive
Placebo,0,WEEK 2,4,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),-0.01309,0.71726137522368000,-0.08395,0.05778,First Order Autoregressive
Placebo,0,WEEK 4,5,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.05976,0.10314957000962000,-0.1316,0.01212,First Order Autoregressive
Xanomeline High Dose,81,WEEK 4,5,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.07773,0.03998829222647120,-0.1519,-0.00356,First Order Autoregressive
Placebo,0,WEEK 4,5,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),0.01798,0.62727768718556000,-0.05463,0.09059,First Order Autoregressive
Placebo,0,WEEK 6,7,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.06188,0.11642365955135000,-0.1391,0.01539,First Order Autoregressive
Xanomeline High Dose,81,WEEK 6,7,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.09060,0.02282935556786140,-0.1686,-0.01261,First Order Autoregressive
Placebo,0,WEEK 6,7,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),0.02873,0.45416506021662000,-0.04653,0.1040,First Order Autoregressive
Placebo,0,WEEK 8,8,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.09593,0.01546451892750600,-0.1736,-0.01830,First Order Autoregressive
Xanomeline High Dose,81,WEEK 8,8,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.09877,0.01759816020319770,-0.1803,-0.01725,First Order Autoregressive
Placebo,0,WEEK 8,8,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),0.002836,0.94348471313667000,-0.07563,0.08130,First Order Autoregressive
Placebo,0,WEEK 12,9,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.08049,0.05251058801583430,-0.1619,0.000874,First Order Autoregressive
Xanomeline High Dose,81,WEEK 12,9,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.08396,0.04727067200209490,-0.1669,-0.00101,First Order Autoregressive
Placebo,0,WEEK 12,9,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),0.003462,0.93333608844451000,-0.07770,0.08462,First Order Autoregressive
Placebo,0,WEEK 16,10,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.1304,0.00278409218934767,-0.2157,-0.04499,First Order Autoregressive
Xanomeline High Dose,81,WEEK 16,10,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.05691,0.25507584700426000,-0.1549,0.04113,First Order Autoregressive
Placebo,0,WEEK 16,10,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),-0.07345,0.11142721576026000,-0.1639,0.01700,First Order Autoregressive
Placebo,0,WEEK 20,11,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.05836,0.22575592251419000,-0.1528,0.03610,First Order Autoregressive
Xanomeline High Dose,81,WEEK 20,11,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.00998,0.86242754438999000,-0.1229,0.1029,First Order Autoregressive
Placebo,0,WEEK 20,11,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),-0.04838,0.32341665206652000,-0.1445,0.04769,First Order Autoregressive
Placebo,0,WEEK 24,12,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),0.000827,0.98343228499887000,-0.07724,0.07889,First Order Autoregressive
Xanomeline High Dose,81,WEEK 24,12,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),0.003645,0.93629733215952000,-0.08579,0.09308,First Order Autoregressive
Placebo,0,WEEK 24,12,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),-0.00282,0.94080039185494000,-0.07724,0.07161,First Order Autoregressive
Placebo,0,WEEK 26,13,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.08724,0.12240118071017000,-0.1980,0.02347,First Order Autoregressive
Xanomeline High Dose,81,WEEK 26,13,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.00348,0.95807503550126000,-0.1331,0.1262,First Order Autoregressive
Placebo,0,WEEK 26,13,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),-0.08377,0.13406571668757000,-0.1934,0.02584,First Order Autoregressive
Placebo,0,WEEK 2,4,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.04626,0.19130190293974000,-0.1157,0.02315,Compound Symmetry
Xanomeline High Dose,81,WEEK 2,4,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.03317,0.35361423460086000,-0.1033,0.03695,Compound Symmetry
Placebo,0,WEEK 2,4,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),-0.01309,0.71726137522368000,-0.08395,0.05778,Compound Symmetry
Placebo,0,WEEK 4,5,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.05976,0.10314957000962000,-0.1316,0.01212,Compound Symmetry
Xanomeline High Dose,81,WEEK 4,5,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.07773,0.03998829222647120,-0.1519,-0.00356,Compound Symmetry
Placebo,0,WEEK 4,5,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),0.01798,0.62727768718556000,-0.05463,0.09059,Compound Symmetry
Placebo,0,WEEK 6,7,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.06188,0.11642365955135000,-0.1391,0.01539,Compound Symmetry
Xanomeline High Dose,81,WEEK 6,7,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.09060,0.02282935556786140,-0.1686,-0.01261,Compound Symmetry
Placebo,0,WEEK 6,7,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),0.02873,0.45416506021662000,-0.04653,0.1040,Compound Symmetry
Placebo,0,WEEK 8,8,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.09593,0.01546451892750600,-0.1736,-0.01830,Compound Symmetry
Xanomeline High Dose,81,WEEK 8,8,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.09877,0.01759816020319770,-0.1803,-0.01725,Compound Symmetry
Placebo,0,WEEK 8,8,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),0.002836,0.94348471313667000,-0.07563,0.08130,Compound Symmetry
Placebo,0,WEEK 12,9,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.08049,0.05251058801583430,-0.1619,0.000874,Compound Symmetry
Xanomeline High Dose,81,WEEK 12,9,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.08396,0.04727067200209490,-0.1669,-0.00101,Compound Symmetry
Placebo,0,WEEK 12,9,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),0.003462,0.93333608844451000,-0.07770,0.08462,Compound Symmetry
Placebo,0,WEEK 16,10,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.1304,0.00278409218934767,-0.2157,-0.04499,Compound Symmetry
Xanomeline High Dose,81,WEEK 16,10,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.05691,0.25507584700426000,-0.1549,0.04113,Compound Symmetry
Placebo,0,WEEK 16,10,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),-0.07345,0.11142721576026000,-0.1639,0.01700,Compound Symmetry
Placebo,0,WEEK 20,11,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.05836,0.22575592251419000,-0.1528,0.03610,Compound Symmetry
Xanomeline High Dose,81,WEEK 20,11,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.00998,0.86242754438999000,-0.1229,0.1029,Compound Symmetry
Placebo,0,WEEK 20,11,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),-0.04838,0.32341665206652000,-0.1445,0.04769,Compound Symmetry
Placebo,0,WEEK 24,12,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),0.000827,0.98343228499887000,-0.07724,0.07889,Compound Symmetry
Xanomeline High Dose,81,WEEK 24,12,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),0.003645,0.93629733215952000,-0.08579,0.09308,Compound Symmetry
Placebo,0,WEEK 24,12,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),-0.00282,0.94080039185494000,-0.07724,0.07161,Compound Symmetry
Placebo,0,WEEK 26,13,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.08724,0.12240118071017000,-0.1980,0.02347,Compound Symmetry
Xanomeline High Dose,81,WEEK 26,13,Xanomeline Low Dose,54,RBC,Erythrocytes (TI/L),-0.00348,0.95807503550126000,-0.1331,0.1262,Compound Symmetry
Placebo,0,WEEK 26,13,Xanomeline High Dose,81,RBC,Erythrocytes (TI/L),-0.08377,0.13406571668757000,-0.1934,0.02584,Compound Symmetry
Placebo,0,WEEK 20,11,Xanomeline High Dose,81,POLYCHR,Polychromasia,0,,,,Unstructured
Placebo,0,WEEK 20,11,Xanomeline High Dose,81,POLYCHR,Polychromasia,0,,,,Toeplitz
