"PARAMCD","corr","weight","TRTA","VISIT","emmean","SE","df","lower.CL","upper.CL"
"MONO","corCAR1","hetroscedastic","Xanomeline High Dose","WEEK 4",0.00412143533600894,0.0134239424135064,1433,-0.0222112495598086,0.0304541202318264
"MONO","corCompSymm","hetroscedastic","Xanomeline High Dose","WEEK 4",0.00259881340654216,0.0137130484698597,1433,-0.0243009879479816,0.0294986147610659
"MONO","corSymm","hetroscedastic","Xanomeline High Dose","WEEK 4",0.00189843174780233,0.0135861598260312,1398,-0.0247530262364062,0.0285498897320109
"MONO","corCAR1","hetroscedastic","Placebo","WEEK 6",-0.0060658762159093,0.0151229696039272,1433,-0.0357314082185321,0.0235996557867135
"MONO","corCompSymm","hetroscedastic","Placebo","WEEK 6",-0.0073533957333775,0.0150411989341429,1433,-0.0368585246878629,0.0221517332211079
"MONO","corSymm","hetroscedastic","Placebo","WEEK 6",-0.00772548058212137,0.0149025506766624,1398,-0.0369592529138448,0.0215082917496021
"MONO","corCAR1","hetroscedastic","Xanomeline Low Dose","WEEK 6",0.0148624032954369,0.0166710670402008,1433,-0.0178399088662248,0.0475647154570986
"MONO","corCompSymm","hetroscedastic","Xanomeline Low Dose","WEEK 6",0.0156613975225056,0.0164649840565637,1433,-0.016636657968251,0.0479594530132623
"MONO","corSymm","hetroscedastic","Xanomeline Low Dose","WEEK 6",0.0164079955438559,0.0162681656976891,1398,-0.0155046523363329,0.0483206434240448
"MONO","corCAR1","hetroscedastic","Xanomeline High Dose","WEEK 6",0.0128835922428876,0.0163076692152704,1433,-0.019105871180233,0.0448730556660082
"MONO","corCompSymm","hetroscedastic","Xanomeline High Dose","WEEK 6",0.0131491970327159,0.0161189739943932,1433,-0.018470117916905,0.0447685119823369
"MONO","corSymm","hetroscedastic","Xanomeline High Dose","WEEK 6",0.0131161159610707,0.0159418318582644,1398,-0.0181563751182547,0.0443886070403961
"MONO","corCAR1","hetroscedastic","Placebo","WEEK 8",0.00518059637005485,0.0142477647679405,1433,-0.0227681156064225,0.0331293083465322
"MONO","corCompSymm","hetroscedastic","Placebo","WEEK 8",0.00527995935957612,0.0139671943922812,1433,-0.0221183799271388,0.0326782986462911
"MONO","corSymm","hetroscedastic","Placebo","WEEK 8",0.00695633018831338,0.0138796860323775,1398,-0.0202709270987058,0.0341835874753325
"MONO","corCAR1","hetroscedastic","Xanomeline Low Dose","WEEK 8",0.0277514415544713,0.0159880667394357,1433,-0.0036110829986188,0.0591139661075613
"MONO","corCompSymm","hetroscedastic","Xanomeline Low Dose","WEEK 8",0.0254597520610261,0.015518597466599,1433,-0.00498185179313129,0.0559013559151835
"MONO","corSymm","hetroscedastic","Xanomeline Low Dose","WEEK 8",0.0257775573545921,0.0153886146532565,1398,-0.00440970837156471,0.0559648230807488
"MONO","corCAR1","hetroscedastic","Xanomeline High Dose","WEEK 8",0.0250006347691569,0.0161017832809178,1433,-0.00658495851903725,0.056586228057351
"MONO","corCompSymm","hetroscedastic","Xanomeline High Dose","WEEK 8",0.021628858111802,0.0156054058902743,1433,-0.00898303095340075,0.0522407471770048
"MONO","corSymm","hetroscedastic","Xanomeline High Dose","WEEK 8",0.0206587691850686,0.0154800223146373,1398,-0.00970780750738917,0.0510253458775263
"MONO","corCAR1","hetroscedastic","Placebo","WEEK 12",0.00229301944268409,0.0144621724373926,1433,-0.0260762790816951,0.0306623179670633
"MONO","corCompSymm","hetroscedastic","Placebo","WEEK 12",0.00306717046209681,0.0139226332333852,1433,-0.0242437567276605,0.0303780976518541
"MONO","corSymm","hetroscedastic","Placebo","WEEK 12",0.00412412200042742,0.0137428084408061,1398,-0.0228346276709404,0.0310828716717952
"MONO","corCAR1","hetroscedastic","Xanomeline Low Dose","WEEK 12",0.0143436317839605,0.0167312527291586,1433,-0.0184767418780968,0.0471640054460178
"MONO","corCompSymm","hetroscedastic","Xanomeline Low Dose","WEEK 12",0.0170779164446099,0.0158776254811706,1433,-0.0140679642371188,0.0482237971263386
"MONO","corSymm","hetroscedastic","Xanomeline Low Dose","WEEK 12",0.0168394836370829,0.0156758339699303,1398,-0.013911209403974,0.0475901766781398
"MONO","corCAR1","hetroscedastic","Xanomeline High Dose","WEEK 12",-0.0154521803122132,0.0166511339527377,1433,-0.0481153913145435,0.0172110306901172
"MONO","corCompSymm","hetroscedastic","Xanomeline High Dose","WEEK 12",-0.0122830031364836,0.0157435665500728,1433,-0.0431659110281535,0.0185999047551863
"MONO","corSymm","hetroscedastic","Xanomeline High Dose","WEEK 12",-0.0142598094322694,0.0155720271735682,1398,-0.0448068685909677,0.0162872497264289
"MONO","corCAR1","hetroscedastic","Placebo","WEEK 16",0.0278692915474313,0.0173509729845163,1433,-0.00616673826877274,0.0619053213636353
"MONO","corCompSymm","hetroscedastic","Placebo","WEEK 16",0.0275101862606855,0.017039595863414,1433,-0.00591503971256519,0.0609354122339362
"MONO","corSymm","hetroscedastic","Placebo","WEEK 16",0.0278087167897034,0.0164952814185006,1398,-0.00454945544528985,0.0601668890246967
"MONO","corCAR1","hetroscedastic","Xanomeline Low Dose","WEEK 16",0.0262567543034479,0.0223279232643203,1433,-0.0175421647909737,0.0700556733978694
"MONO","corCompSymm","hetroscedastic","Xanomeline Low Dose","WEEK 16",0.035156796527926,0.0213416981780492,1433,-0.00670752290619015,0.0770211159620421
"MONO","corSymm","hetroscedastic","Xanomeline Low Dose","WEEK 16",0.0351219243489441,0.0210705008084157,1398,-0.00621128342959,0.0764551321274782
"MONO","corCAR1","hetroscedastic","Xanomeline High Dose","WEEK 16",0.018864137152505,0.02323611162192,1433,-0.026716303130704,0.0644445774357139
"MONO","corCompSymm","hetroscedastic","Xanomeline High Dose","WEEK 16",0.0203484081977296,0.0220382009734216,1433,-0.0228821856194728,0.063579002014932
"MONO","corSymm","hetroscedastic","Xanomeline High Dose","WEEK 16",0.0201953481582002,0.0219107118236248,1398,-0.0227860699208495,0.0631767662372498
"MONO","corCAR1","hetroscedastic","Placebo","WEEK 20",0.0330802600315786,0.0171455139954167,1433,-0.000552737154395251,0.0667132572175525
"MONO","corCompSymm","hetroscedastic","Placebo","WEEK 20",0.0321965676107875,0.0166698438949883,1433,-0.000503345203762058,0.0648964804253371
"MONO","corSymm","hetroscedastic","Placebo","WEEK 20",0.0346543439989814,0.0166307418627184,1398,0.00203044411292115,0.0672782438850416
"MONO","corCAR1","hetroscedastic","Xanomeline Low Dose","WEEK 20",0.00782957541245223,0.0249229988782521,1433,-0.0410598980301264,0.0567190488550308
"MONO","corCompSymm","hetroscedastic","Xanomeline Low Dose","WEEK 20",0.0127944772420388,0.0231779528066208,1433,-0.0326718774983383,0.058260831982416
"MONO","corSymm","hetroscedastic","Xanomeline Low Dose","WEEK 20",0.0118101486858488,0.0229845388204594,1398,-0.0332777553653158,0.0568980527370134
"MONO","corCAR1","hetroscedastic","Xanomeline High Dose","WEEK 20",0.0172285722832878,0.0244288595286789,1433,-0.0306915871242543,0.0651487316908299
"MONO","corCompSymm","hetroscedastic","Xanomeline High Dose","WEEK 20",0.0261206472935815,0.0225444795702687,1433,-0.018103073158823,0.0703443677459859
"MONO","corSymm","hetroscedastic","Xanomeline High Dose","WEEK 20",0.0233294909487578,0.0223986346653365,1398,-0.0206090669904089,0.0672680488879245
"MONO","corCAR1","hetroscedastic","Placebo","WEEK 24",0.0407635743762288,0.0181456450103896,1433,0.00516869937071677,0.0763584493817409
"MONO","corCompSymm","hetroscedastic","Placebo","WEEK 24",0.0360827621494559,0.0183765060733329,1433,3.50252768455961e-05,0.0721304990220661
"MONO","corSymm","hetroscedastic","Placebo","WEEK 24",0.0360174022026697,0.0177183038036931,1398,0.00126007302192564,0.0707747313834138
"MONO","corCAR1","hetroscedastic","Xanomeline Low Dose","WEEK 24",0.019610442394473,0.0276176999071763,1433,-0.0345650126842978,0.0737858974732439
"MONO","corCompSymm","hetroscedastic","Xanomeline Low Dose","WEEK 24",0.0269134819401167,0.0265039218210288,1433,-0.0250771628584134,0.0789041267386467
"MONO","corSymm","hetroscedastic","Xanomeline Low Dose","WEEK 24",0.0219427544818409,0.0259234865538855,1398,-0.0289103726373693,0.072795881601051
"MONO","corCAR1","hetroscedastic","Xanomeline High Dose","WEEK 24",0.00294439288943661,0.0255687194240397,1433,-0.0472117394182658,0.0531005251971391
"MONO","corCompSymm","hetroscedastic","Xanomeline High Dose","WEEK 24",0.0090667520418645,0.0244771533028648,1433,-0.0389481414384927,0.0570816455222217
"MONO","corSymm","hetroscedastic","Xanomeline High Dose","WEEK 24",0.00906863522565122,0.0241414927574251,1398,-0.0382888217849617,0.0564260922362641
"MONO","corCAR1","hetroscedastic","Placebo","WEEK 26",0.009024680424835,0.0153384794635816,1433,-0.0210636002049357,0.0391129610546057
"MONO","corCompSymm","hetroscedastic","Placebo","WEEK 26",0.00609360037024464,0.0150447371296123,1433,-0.0234184691821311,0.0356056699226204
"MONO","corSymm","hetroscedastic","Placebo","WEEK 26",0.00491623827661025,0.0148564276365571,1398,-0.0242270562246439,0.0340595327778644
"MONO","corCAR1","hetroscedastic","Xanomeline Low Dose","WEEK 26",-0.0203690217932458,0.0232612214354946,1433,-0.0659987180094946,0.0252606744230031
"MONO","corCompSymm","hetroscedastic","Xanomeline Low Dose","WEEK 26",-0.0109218757584166,0.0215511435229231,1433,-0.0531970475412372,0.0313532960244039
"MONO","corSymm","hetroscedastic","Xanomeline Low Dose","WEEK 26",-0.00905456833525963,0.0212912761588555,1398,-0.050820862802861,0.0327117261323418
"MONO","corCAR1","hetroscedastic","Xanomeline High Dose","WEEK 26",0.000699432896675641,0.0224253573478466,1433,-0.0432906149243582,0.0446894807177095
"MONO","corCompSymm","hetroscedastic","Xanomeline High Dose","WEEK 26",0.00900565965983181,0.0208222565659151,1433,-0.0318397122942699,0.0498510316139335
"MONO","corSymm","hetroscedastic","Xanomeline High Dose","WEEK 26",0.00207975850000752,0.0205900432168131,1398,-0.0383109537183568,0.0424704707183719
"PLAT","corCAR1","hetroscedastic","Placebo","Overall",-4.41934232319096,2.38710520179688,1418,-9.10197945399799,0.263294807616072
"PLAT","corCompSymm","hetroscedastic","Placebo","Overall",-3.03683704717727,3.04360519354733,1408,-9.00732596922091,2.93365187486637
"PLAT","corSymm","hetroscedastic","Placebo","Overall",-3.41985237849987,3.04749280856698,1373,-9.39809855442496,2.55839379742522
"PLAT","corCAR1","hetroscedastic","Xanomeline Low Dose","Overall",2.15603875495735,2.92113127464715,1418,-3.57416440505751,7.8862419149722
"PLAT","corCompSymm","hetroscedastic","Xanomeline Low Dose","Overall",-0.19630229243621,3.37076652247249,1408,-6.80856732072711,6.41596273585469
"PLAT","corSymm","hetroscedastic","Xanomeline Low Dose","Overall",0.418158710845396,3.42256866773677,1373,-6.29587125904311,7.1321886807339
"PLAT","corCAR1","hetroscedastic","Xanomeline High Dose","Overall",3.39297170063729,2.86039830259354,1418,-2.21809533174129,9.00403873301587
"PLAT","corCompSymm","hetroscedastic","Xanomeline High Dose","Overall",3.75299503967,3.32907792093127,1408,-2.77749153253039,10.2834816118704
"PLAT","corSymm","hetroscedastic","Xanomeline High Dose","Overall",3.80437279700413,3.38216444979198,1373,-2.83039648989256,10.4391420839008
"PLAT","corCAR1","hetroscedastic","Placebo","WEEK 2",-1.77182944316206,3.86301455723778,1418,-9.34966698000511,5.80600809368099
"PLAT","corCompSymm","hetroscedastic","Placebo","WEEK 2",-1.5917682011556,3.95699747063648,1408,-9.3540133218687,6.17047691955751
"PLAT","corSymm","hetroscedastic","Placebo","WEEK 2",-1.62106901466719,3.9484269471388,1373,-9.36667163964985,6.12453361031546
"PLAT","corCAR1","hetroscedastic","Xanomeline Low Dose","WEEK 2",7.81007734513512,4.05452507780246,1418,-0.143434574999174,15.7635892652694
"PLAT","corCompSymm","hetroscedastic","Xanomeline Low Dose","WEEK 2",7.73406016379073,4.13813588865916,1408,-0.383515181898258,15.8516355094797
"PLAT","corSymm","hetroscedastic","Xanomeline Low Dose","WEEK 2",7.85075416812153,4.13201188027013,1373,-0.254985787247768,15.9564941234908
"PLAT","corCAR1","hetroscedastic","Xanomeline High Dose","WEEK 2",5.33198116796122,3.99242335934431,1418,-2.4997096390859,13.1636719750083
"PLAT","corCompSymm","hetroscedastic","Xanomeline High Dose","WEEK 2",5.05263267815735,4.08512031611748,1408,-2.9609446558227,13.0662100121374
"PLAT","corSymm","hetroscedastic","Xanomeline High Dose","WEEK 2",5.44766926841126,4.08136908137149,1373,-2.5587250484703,13.4540635852928
"PLAT","corCAR1","hetroscedastic","Placebo","WEEK 4",-5.22595830307724,3.67201417160821,1418,-12.429122156886,1.97720555073154
"PLAT","corCompSymm","hetroscedastic","Placebo","WEEK 4",-4.50097479651441,3.6596658812123,1408,-11.6799593272554,2.67800973422656
"PLAT","corSymm","hetroscedastic","Placebo","WEEK 4",-5.01567447028909,3.71910094401011,1373,-12.3114098150635,2.28006087448528
"PLAT","corCAR1","hetroscedastic","Xanomeline Low Dose","WEEK 4",2.62549916128168,3.89938719838544,1418,-5.02368834365466,10.274686666218
"PLAT","corCompSymm","hetroscedastic","Xanomeline Low Dose","WEEK 4",2.5948877490589,3.90241421078348,1408,-5.06028410572199,10.2500596038398
"PLAT","corSymm","hetroscedastic","Xanomeline Low Dose","WEEK 4",2.53696267767261,3.96892941048595,1373,-5.24885949196576,10.322784847311
"PLAT","corCAR1","hetroscedastic","Xanomeline High Dose","WEEK 4",6.58805977841202,3.87848219168098,1418,-1.02011966347775,14.1962392203018
"PLAT","corCompSymm","hetroscedastic","Xanomeline High Dose","WEEK 4",5.80829684747453,3.87805847688714,1408,-1.79909757555384,13.4156912705029
"PLAT","corSymm","hetroscedastic","Xanomeline High Dose","WEEK 4",5.94375032562851,3.94587114304593,1373,-1.79683859562967,13.6843392468867
"PLAT","corCAR1","hetroscedastic","Placebo","WEEK 6",0.66000765422649,4.13087328369952,1418,-7.44327183523609,8.76328714368907
"PLAT","corCompSymm","hetroscedastic","Placebo","WEEK 6",0.785625543141348,4.01541818093886,1408,-7.09122057917924,8.66247166546194
"PLAT","corSymm","hetroscedastic","Placebo","WEEK 6",1.00096597542194,4.06684899834543,1373,-6.97694439210272,8.9788763429466
"PLAT","corCAR1","hetroscedastic","Xanomeline Low Dose","WEEK 6",0.198454104557531,4.58873495428733,1418,-8.80298440104473,9.19989261015979
"PLAT","corCompSymm","hetroscedastic","Xanomeline Low Dose","WEEK 6",-0.266582633880388,4.41312323485702,1408,-8.92358697898667,8.39042171122589
"PLAT","corSymm","hetroscedastic","Xanomeline Low Dose","WEEK 6",-0.0680374242595117,4.46427831712053,1373,-8.82558221733185,8.68950736881283
"PLAT","corCAR1","hetroscedastic","Xanomeline High Dose","WEEK 6",5.92973835521496,4.46557670670717,1418,-2.83010820770717,14.6895849181371
"PLAT","corCompSymm","hetroscedastic","Xanomeline High Dose","WEEK 6",5.5638374110188,4.30289400988221,1408,-2.87693574615521,14.0046105681928
"PLAT","corSymm","hetroscedastic","Xanomeline High Dose","WEEK 6",6.07755148400015,4.35906973907872,1373,-2.47360634809729,14.6287093160976
"PLAT","corCAR1","hetroscedastic","Placebo","WEEK 8",-1.57652869774163,5.14967624330857,1418,-11.6783311530334,8.52527375755016
"PLAT","corCompSymm","hetroscedastic","Placebo","WEEK 8",-0.282747536896908,5.11326398771384,1408,-10.3131831725218,9.74768809872801
"PLAT","corSymm","hetroscedastic","Placebo","WEEK 8",-0.948639485008498,5.08357772250117,1373,-10.9210597624665,9.02378079244946
"PLAT","corCAR1","hetroscedastic","Xanomeline Low Dose","WEEK 8",4.85289383866977,5.80447080768563,1418,-6.53337875136707,16.2391664287066
"PLAT","corCompSymm","hetroscedastic","Xanomeline Low Dose","WEEK 8",3.62043758634499,5.66340655545061,1408,-7.48918536082108,14.7300605335111
"PLAT","corSymm","hetroscedastic","Xanomeline Low Dose","WEEK 8",3.97535260131157,5.6571936975887,1373,-7.12232628213112,15.0730314847543
"PLAT","corCAR1","hetroscedastic","Xanomeline High Dose","WEEK 8",6.56707654629326,5.80258191139818,1418,-4.81549071232995,17.9496438049165
"PLAT","corCompSymm","hetroscedastic","Xanomeline High Dose","WEEK 8",6.53263070727555,5.67909315600089,1408,-4.60776386395283,17.6730252785039
"PLAT","corSymm","hetroscedastic","Xanomeline High Dose","WEEK 8",6.75239620472496,5.67595409748338,1373,-4.38208482919824,17.8868772386482
"PLAT","corCAR1","hetroscedastic","Placebo","WEEK 12",-9.23125804560975,3.79278410395752,1418,-16.6713288313285,-1.79118725989104
"PLAT","corCompSymm","hetroscedastic","Placebo","WEEK 12",-6.97901484837658,3.79393513867838,1408,-14.4213887030587,0.463359006305552
"PLAT","corSymm","hetroscedastic","Placebo","WEEK 12",-7.47477442769319,3.85029037837697,1373,-15.0278632048106,0.078314349424236
"PLAT","corCAR1","hetroscedastic","Xanomeline Low Dose","WEEK 12",-2.00544868939116,4.36978153750696,1418,-10.5773797738035,6.56648239502119
"PLAT","corCompSymm","hetroscedastic","Xanomeline Low Dose","WEEK 12",-3.42812789627449,4.27827311154483,1408,-11.820603461801,4.96434766925205
"PLAT","corSymm","hetroscedastic","Xanomeline Low Dose","WEEK 12",-3.46608952112866,4.34788007177524,1373,-11.9952966580255,5.06311761576818
"PLAT","corCAR1","hetroscedastic","Xanomeline High Dose","WEEK 12",4.15461274474778,4.36146280849999,1418,-4.40100000174638,12.7102254912419
"PLAT","corCompSymm","hetroscedastic","Xanomeline High Dose","WEEK 12",5.08090886565317,4.2444174777239,1408,-3.24515378695509,13.4069715182614
"PLAT","corSymm","hetroscedastic","Xanomeline High Dose","WEEK 12",5.09331150764926,4.30920393527676,1373,-3.36002491202337,13.5466479273219
"PLAT","corCAR1","hetroscedastic","Placebo","WEEK 16",-9.98599655711609,3.92870035180901,1418,-17.6926858682313,-2.27930724600089
"PLAT","corCompSymm","hetroscedastic","Placebo","WEEK 16",-8.12385468733399,3.73116142586808,1408,-15.4430884719032,-0.804620902764763
"PLAT","corSymm","hetroscedastic","Placebo","WEEK 16",-8.6625758224301,3.73297442928041,1373,-15.9855266900864,-1.33962495477383
"PLAT","corCAR1","hetroscedastic","Xanomeline Low Dose","WEEK 16",1.21556889657926,5.04796387439839,1418,-8.68671067427382,11.1178484674323
"PLAT","corCompSymm","hetroscedastic","Xanomeline Low Dose","WEEK 16",1.1431029190103,4.61566787367511,1408,-7.91122316968038,10.197429007701
"PLAT","corSymm","hetroscedastic","Xanomeline Low Dose","WEEK 16",1.43683116474669,4.60629701416827,1373,-7.59931075254158,10.472973082035
"PLAT","corCAR1","hetroscedastic","Xanomeline High Dose","WEEK 16",2.04620070355295,5.12446685229399,1418,-8.00615004331767,12.0985514504236
"PLAT","corCompSymm","hetroscedastic","Xanomeline High Dose","WEEK 16",2.13686380247453,4.6568497950778,1408,-6.9982468130807,11.2719744180298
"PLAT","corSymm","hetroscedastic","Xanomeline High Dose","WEEK 16",1.74206144079087,4.64468477899811,1373,-7.3693854969559,10.8535083785376
"PLAT","corCAR1","hetroscedastic","Placebo","WEEK 20",-4.71623062361375,3.96516581697001,1418,-12.4944519899675,3.06199074273995
"PLAT","corCompSymm","hetroscedastic","Placebo","WEEK 20",-2.65123184073676,3.96021355143094,1408,-10.4197857871795,5.11732210570593
"PLAT","corSymm","hetroscedastic","Placebo","WEEK 20",-2.86684102905904,3.75431980388134,1373,-10.2316649747167,4.49798291659857
"PLAT","corCAR1","hetroscedastic","Xanomeline Low Dose","WEEK 20",2.43941932881808,5.69517307185124,1418,-8.73245063005444,13.6112892876906
"PLAT","corCompSymm","hetroscedastic","Xanomeline Low Dose","WEEK 20",-0.143555160564631,5.3383183591607,1408,-10.6154687626583,10.328358441529
"PLAT","corSymm","hetroscedastic","Xanomeline Low Dose","WEEK 20",1.78286488269738,5.37275959049099,1373,-8.75684152308122,12.322571288476
"PLAT","corCAR1","hetroscedastic","Xanomeline High Dose","WEEK 20",-0.742006252917186,5.59587518712804,1418,-11.7190896721494,10.235077166315
"PLAT","corCompSymm","hetroscedastic","Xanomeline High Dose","WEEK 20",-0.0819955663679931,5.19739922170576,1408,-10.2774751057053,10.1134839729693
"PLAT","corSymm","hetroscedastic","Xanomeline High Dose","WEEK 20",-1.3944515388327,5.1772878075486,1373,-11.5507022607811,8.76179918311574
"PLAT","corCAR1","hetroscedastic","Placebo","WEEK 24",-8.38415276330549,4.13400486977908,1418,-16.4935752921462,-0.274730234464734
"PLAT","corCompSymm","hetroscedastic","Placebo","WEEK 24",-6.89128362352582,3.95270335989134,1408,-14.6451052007753,0.862537953723684
"PLAT","corSymm","hetroscedastic","Placebo","WEEK 24",-6.46711810431343,3.99638947453726,1373,-14.3068084971824,1.37257228855549
"PLAT","corCAR1","hetroscedastic","Xanomeline Low Dose","WEEK 24",2.29201365483649,6.34296819333861,1418,-10.1505960631171,14.73462337279
"PLAT","corCompSymm","hetroscedastic","Xanomeline Low Dose","WEEK 24",-4.98839741538399,5.601652675719,1408,-15.976880848262,6.00008601749407
"PLAT","corSymm","hetroscedastic","Xanomeline Low Dose","WEEK 24",-4.56923926787193,5.61310711709714,1373,-15.5804338024451,6.4419552667013
"PLAT","corCAR1","hetroscedastic","Xanomeline High Dose","WEEK 24",1.5033382765471,5.8266190939072,1418,-9.92638124132802,12.9330577944222
"PLAT","corCompSymm","hetroscedastic","Xanomeline High Dose","WEEK 24",2.95355997068192,5.11613528374254,1408,-7.08250814354685,12.9896280849107
"PLAT","corSymm","hetroscedastic","Xanomeline High Dose","WEEK 24",3.07184204262213,5.20528252718984,1373,-7.13932573283694,13.2830098180812
"PLAT","corCAR1","hetroscedastic","Placebo","WEEK 26",0.45786587068089,5.04502231282151,1418,-9.43864342014764,10.3543751615094
"PLAT","corCompSymm","hetroscedastic","Placebo","WEEK 26",2.90371656680329,4.98130750447357,1408,-6.86786659904395,12.6752997326505
"PLAT","corSymm","hetroscedastic","Placebo","WEEK 26",1.2770549715398,4.82176423573516,1373,-8.18176754724108,10.7358774903207
"PLAT","corCAR1","hetroscedastic","Xanomeline Low Dose","WEEK 26",-0.0241288458706463,7.66487971031224,1418,-15.0598509027201,15.0115932109788
"PLAT","corCompSymm","hetroscedastic","Xanomeline Low Dose","WEEK 26",-8.03254594402732,6.91096727715825,1408,-21.5894467064382,5.52435481838356
"PLAT","corSymm","hetroscedastic","Xanomeline Low Dose","WEEK 26",-5.71597088368112,6.65230813626674,1373,-18.7657590783948,7.33381731103251
"PLAT","corCAR1","hetroscedastic","Xanomeline High Dose","WEEK 26",-0.842256014076495,7.30225415777968,1418,-15.1666378771255,13.4821258489725
"PLAT","corCompSymm","hetroscedastic","Xanomeline High Dose","WEEK 26",0.730220640662157,6.59158973579024,1408,-12.2001730843938,13.6606143657182
"PLAT","corSymm","hetroscedastic","Xanomeline High Dose","WEEK 26",1.50522443804275,6.3627302449027,1373,-10.9765007519567,13.9869496280422
"POIKILO",NA,NA,NA,NA,NA,NA,NA,NA,NA
"POLYCHR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"RBC","corCAR1","hetroscedastic","Placebo","Overall",-0.0933386741783956,0.014973843029626,1434,-0.122711659073345,-0.0639656892834462
"RBC","corCompSymm","hetroscedastic","Placebo","Overall",-0.0937488398523313,0.0192748904811193,1434,-0.131558843993123,-0.0559388357115399
"RBC","corSymm","hetroscedastic","Placebo","Overall",-0.0924337348022775,0.0190844578245238,1444,-0.129869963498711,-0.0549975061058438
"RBC","corCAR1","hetroscedastic","Xanomeline Low Dose","Overall",-0.162709939087835,0.0183718716733354,1434,-0.198748563780584,-0.126671314395086
"RBC","corCompSymm","hetroscedastic","Xanomeline Low Dose","Overall",-0.160110758389885,0.021333804220708,1434,-0.201959568203562,-0.118261948576209
"RBC","corSymm","hetroscedastic","Xanomeline Low Dose","Overall",-0.163709064966692,0.02140347879776,1444,-0.205694304188032,-0.121723825745352
"RBC","corCAR1","hetroscedastic","Xanomeline High Dose","Overall",-0.112063179159595,0.0182407608486351,1434,-0.147844614280778,-0.0762817440384121
"RBC","corCompSymm","hetroscedastic","Xanomeline High Dose","Overall",-0.112853975913902,0.0213658133997958,1434,-0.154765575562625,-0.0709423762651789
"RBC","corSymm","hetroscedastic","Xanomeline High Dose","Overall",-0.113472835329984,0.0214345692030086,1444,-0.15551906174477,-0.0714266089151982
"RBC","corCAR1","hetroscedastic","Placebo","WEEK 2",-0.0771582661208792,0.0249391197093761,1434,-0.126079333682994,-0.0282371985587643
"RBC","corCompSymm","hetroscedastic","Placebo","WEEK 2",-0.0762690909805379,0.0249369525493457,1434,-0.125185907398927,-0.0273522745621482
"RBC","corSymm","hetroscedastic","Placebo","WEEK 2",-0.0813097092373465,0.0246660617078725,1444,-0.12969485780309,-0.0329245606716026
"RBC","corCAR1","hetroscedastic","Xanomeline Low Dose","WEEK 2",-0.118335744605674,0.0257116430290106,1434,-0.168772209100542,-0.0678992801108059
"RBC","corCompSymm","hetroscedastic","Xanomeline Low Dose","WEEK 2",-0.118568502059086,0.0256337544879084,1434,-0.168852178860323,-0.068284825257849
"RBC","corSymm","hetroscedastic","Xanomeline Low Dose","WEEK 2",-0.118851835537316,0.0253974494914261,1444,-0.168671680366514,-0.0690319907081183
"RBC","corCAR1","hetroscedastic","Xanomeline High Dose","WEEK 2",-0.0750342226537354,0.0258282886977487,1434,-0.125699501585827,-0.0243689437216434
"RBC","corCompSymm","hetroscedastic","Xanomeline High Dose","WEEK 2",-0.0760416736012655,0.0258123834778019,1434,-0.12667575254119,-0.0254075946613415
"RBC","corSymm","hetroscedastic","Xanomeline High Dose","WEEK 2",-0.0759098538213121,0.0255853908628336,1444,-0.126098365983175,-0.0257213416594488
"RBC","corCAR1","hetroscedastic","Placebo","WEEK 4",-0.114831243513103,0.0280796013695843,1434,-0.169912741646424,-0.0597497453797809
"RBC","corCompSymm","hetroscedastic","Placebo","WEEK 4",-0.113326458417783,0.0286058465908096,1434,-0.169440249523824,-0.0572126673117412
"RBC","corSymm","hetroscedastic","Placebo","WEEK 4",-0.114628211413937,0.0278857362033212,1444,-0.169329099826627,-0.0599273230012479
"RBC","corCAR1","hetroscedastic","Xanomeline Low Dose","WEEK 4",-0.19695359517038,0.0296256217143164,1434,-0.255067797208989,-0.138839393131771
"RBC","corCompSymm","hetroscedastic","Xanomeline Low Dose","WEEK 4",-0.194502489325307,0.0302719891560118,1434,-0.253884618446091,-0.135120360204523
"RBC","corSymm","hetroscedastic","Xanomeline Low Dose","WEEK 4",-0.194535052605739,0.0295082962515497,1444,-0.25241876809152,-0.136651337119957
"RBC","corCAR1","hetroscedastic","Xanomeline High Dose","WEEK 4",-0.0897324319121663,0.0297247731709607,1434,-0.148041131397594,-0.0314237324267389
"RBC","corCompSymm","hetroscedastic","Xanomeline High Dose","WEEK 4",-0.0901497403740627,0.0303678704330362,1434,-0.149719952093027,-0.030579528655099
"RBC","corSymm","hetroscedastic","Xanomeline High Dose","WEEK 4",-0.0901784230282588,0.0296362660265235,1444,-0.148313165072206,-0.0320436809843116
"RBC","corCAR1","hetroscedastic","Placebo","WEEK 6",-0.126042071383481,0.026522169015463,1434,-0.178068479589521,-0.0740156631774412
"RBC","corCompSymm","hetroscedastic","Placebo","WEEK 6",-0.126339275740098,0.0263007362380518,1434,-0.17793131705627,-0.0747472344239257
"RBC","corSymm","hetroscedastic","Placebo","WEEK 6",-0.125869642058656,0.0264802999180096,1444,-0.177813615148995,-0.073925668968318
"RBC","corCAR1","hetroscedastic","Xanomeline Low Dose","WEEK 6",-0.181593625894168,0.0290959349823869,1434,-0.238668784024995,-0.124518467763342
"RBC","corCompSymm","hetroscedastic","Xanomeline Low Dose","WEEK 6",-0.178599810958744,0.0285932775024162,1434,-0.234688946293866,-0.122510675623622
