"PARAMCD","weight","corr","contrast","VISIT","estimate","SE","df","lower.CL","upper.CL"
"MONO","hetroscedastic","corCAR1","Xanomeline Low Dose - Xanomeline High Dose","WEEK 16",0.00739261715094288,0.0322235064010928,1433,-0.0682083393353247,0.0829935736372105
"MONO","hetroscedastic","corCAR1","Placebo - Xanomeline Low Dose","WEEK 20",0.0252506846191264,0.0302509225236533,1433,-0.0457223078576516,0.0962236770959044
"MONO","hetroscedastic","corCAR1","Placebo - Xanomeline High Dose","WEEK 20",0.0158516877482908,0.0298527681476276,1433,-0.0541871775952675,0.0858905530918491
"MONO","hetroscedastic","corCAR1","Xanomeline Low Dose - Xanomeline High Dose","WEEK 20",-0.00939899687083559,0.034899115700327,1433,-0.0912773155934735,0.0724793218518023
"MONO","hetroscedastic","corCAR1","Placebo - Xanomeline Low Dose","WEEK 24",0.0211531319817558,0.033045053052137,1433,-0.0563752904929718,0.0986815544564834
"MONO","hetroscedastic","corCAR1","Placebo - Xanomeline High Dose","WEEK 24",0.0378191814867922,0.0313637897876795,1433,-0.0357647568180221,0.111403119791607
"MONO","hetroscedastic","corCAR1","Xanomeline Low Dose - Xanomeline High Dose","WEEK 24",0.0166660495050364,0.0376375696345394,1433,-0.0716370739593045,0.104969172969377
"MONO","hetroscedastic","corCAR1","Placebo - Xanomeline Low Dose","WEEK 26",0.0293937022180808,0.0278626694535821,1433,-0.0359761068502482,0.0947635112864098
"MONO","hetroscedastic","corCAR1","Placebo - Xanomeline High Dose","WEEK 26",0.00832524752815936,0.0271856960275738,1433,-0.0554562850228669,0.0721067800791856
"MONO","hetroscedastic","corCAR1","Xanomeline Low Dose - Xanomeline High Dose","WEEK 26",-0.0210684546899214,0.032311565971273,1433,-0.0968760115272038,0.0547391021473609
"MONO","hetroscedastic","corCompSymm","Placebo - Xanomeline Low Dose","WEEK 2",-0.0288472949253104,0.018889954423562,1433,-0.0731658307366354,0.0154712408860146
"MONO","hetroscedastic","corCompSymm","Placebo - Xanomeline High Dose","WEEK 2",-0.0168308413232793,0.0188688658489621,1433,-0.0610999003212853,0.0274382176747267
"MONO","hetroscedastic","corCompSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 2",0.0120164536020311,0.0191839597692502,1433,-0.0329918608159246,0.0570247680199868
"MONO","hetroscedastic","corCompSymm","Placebo - Xanomeline Low Dose","WEEK 4",-0.0154189699565222,0.0188849236331864,1433,-0.0597257028138315,0.0288877629007871
"MONO","hetroscedastic","corCompSymm","Placebo - Xanomeline High Dose","WEEK 4",-0.00742448846450035,0.0188263326469071,1433,-0.0515937584849273,0.0367447815559266
"MONO","hetroscedastic","corCompSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 4",0.00799448149202188,0.0194318509260019,1433,-0.0375954210474015,0.0535843840314452
"MONO","hetroscedastic","corCompSymm","Placebo - Xanomeline Low Dose","WEEK 6",-0.0230147932558831,0.0223176013438107,1433,-0.0753750791623877,0.0293454926506214
"MONO","hetroscedastic","corCompSymm","Placebo - Xanomeline High Dose","WEEK 6",-0.0205025927660934,0.022037724705251,1433,-0.0722062480343954,0.0312010625022086
"MONO","hetroscedastic","corCompSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 6",0.00251220048978972,0.0230597079468531,1433,-0.0515891736864531,0.0566135746660326
"MONO","hetroscedastic","corCompSymm","Placebo - Xanomeline Low Dose","WEEK 8",-0.02017979270145,0.020896958014009,1433,-0.0692070460936778,0.0288474606907779
"MONO","hetroscedastic","corCompSymm","Placebo - Xanomeline High Dose","WEEK 8",-0.0163488987522259,0.0209354311941774,1433,-0.0654664157297879,0.0327686182253361
"MONO","hetroscedastic","corCompSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 8",0.00383089394922408,0.022022249154514,1433,-0.0478364534628406,0.0554982413612888
"MONO","hetroscedastic","corCompSymm","Placebo - Xanomeline Low Dose","WEEK 12",-0.0140107459825131,0.0211360697407826,1433,-0.0635989896973384,0.0355774977323123
"MONO","hetroscedastic","corCompSymm","Placebo - Xanomeline High Dose","WEEK 12",0.0153501735985804,0.0210110707107299,1433,-0.0339448045071514,0.0646451517043123
"MONO","hetroscedastic","corCompSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 12",0.0293609195810935,0.0223661088566679,1433,-0.0231131718909236,0.0818350110531105
"MONO","hetroscedastic","corCompSymm","Placebo - Xanomeline Low Dose","WEEK 16",-0.0076466102672405,0.027321351312613,1433,-0.0717464095262322,0.0564531889917512
"MONO","hetroscedastic","corCompSymm","Placebo - Xanomeline High Dose","WEEK 16",0.00716177806295586,0.027852572875447,1433,-0.0581843429884717,0.0725078991143834
"MONO","hetroscedastic","corCompSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 16",0.0148083883301964,0.0306847578956042,1433,-0.057182444001401,0.0867992206617938
"MONO","hetroscedastic","corCompSymm","Placebo - Xanomeline Low Dose","WEEK 20",0.0194020903687487,0.0285605130502663,1433,-0.0476049596233476,0.086409140360845
"MONO","hetroscedastic","corCompSymm","Placebo - Xanomeline High Dose","WEEK 20",0.00607592031720604,0.0280354038586043,1433,-0.0596991483797685,0.0718509890141806
"MONO","hetroscedastic","corCompSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 20",-0.0133261700515427,0.032337592620787,1433,-0.0891947891324214,0.0625424490293361
"MONO","hetroscedastic","corCompSymm","Placebo - Xanomeline Low Dose","WEEK 24",0.0091692802093392,0.0322617862386763,1433,-0.0665214862528952,0.0848600466715736
"MONO","hetroscedastic","corCompSymm","Placebo - Xanomeline High Dose","WEEK 24",0.0270160101075913,0.0306035238155924,1433,-0.0447842354495026,0.0988162556646853
"MONO","hetroscedastic","corCompSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 24",0.0178467298982522,0.0360831600263973,1433,-0.0668095262238371,0.102502986020341
"MONO","hetroscedastic","corCompSymm","Placebo - Xanomeline Low Dose","WEEK 26",0.0170154761286613,0.0262943087390604,1433,-0.0446747343057555,0.078705686563078
"MONO","hetroscedastic","corCompSymm","Placebo - Xanomeline High Dose","WEEK 26",-0.00291205928958717,0.0256887064262282,1433,-0.063181440049836,0.0573573214706617
"MONO","hetroscedastic","corCompSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 26",-0.0199275354182485,0.0299669678308269,1433,-0.090234329558035,0.0503792587215381
"MONO","hetroscedastic","corSymm","Placebo - Xanomeline Low Dose","WEEK 2",-0.0281742813862878,0.0191353672891137,1398,-0.0730697620595862,0.0167211992870106
"MONO","hetroscedastic","corSymm","Placebo - Xanomeline High Dose","WEEK 2",-0.0146242770908682,0.0191272577557681,1398,-0.0595007311423052,0.0302521769605688
"MONO","hetroscedastic","corSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 2",0.0135500042954196,0.0194586485099831,1398,-0.0321039601626053,0.0592039687534446
"MONO","hetroscedastic","corSymm","Placebo - Xanomeline Low Dose","WEEK 4",-0.0146357678615508,0.0187148745223996,1398,-0.0585446866049919,0.0292731508818903
"MONO","hetroscedastic","corSymm","Placebo - Xanomeline High Dose","WEEK 4",-0.00545992845832494,0.018678653035903,1398,-0.0492838641950436,0.0383640072783937
"MONO","hetroscedastic","corSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 4",0.00917583940322586,0.0192286788354768,1398,-0.0359385692197192,0.0542902480261709
"MONO","hetroscedastic","corSymm","Placebo - Xanomeline Low Dose","WEEK 6",-0.0241334761259773,0.0220774811815423,1398,-0.0759317570121212,0.0276648047601665
"MONO","hetroscedastic","corSymm","Placebo - Xanomeline High Dose","WEEK 6",-0.0208415965431921,0.0218141382781986,1398,-0.07202202118185,0.0303388280954658
"MONO","hetroscedastic","corSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 6",0.0032918795827852,0.0227942273517265,1398,-0.0501880342370245,0.0567717934025949
"MONO","hetroscedastic","corSymm","Placebo - Xanomeline Low Dose","WEEK 8",-0.0188212271662787,0.0207412733186135,1398,-0.0674844914426417,0.0298420371100843
"MONO","hetroscedastic","corSymm","Placebo - Xanomeline High Dose","WEEK 8",-0.0137024389967552,0.0207836816037497,1398,-0.0624652017733013,0.0350603237797909
"MONO","hetroscedastic","corSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 8",0.00511878816952349,0.0218413126682585,1398,-0.0461253931394565,0.0563629694785035
"MONO","hetroscedastic","corSymm","Placebo - Xanomeline Low Dose","WEEK 12",-0.0127153616366555,0.0208642926318904,1398,-0.0616672543526098,0.0362365310792988
"MONO","hetroscedastic","corSymm","Placebo - Xanomeline High Dose","WEEK 12",0.0183839314326968,0.0207647706171704,1398,-0.030334462306158,0.0671023251715517
"MONO","hetroscedastic","corSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 12",0.0310992930693524,0.022099883395802,1398,-0.0207515479878162,0.0829501341265209
"MONO","hetroscedastic","corSymm","Placebo - Xanomeline Low Dose","WEEK 16",-0.00731320755924066,0.0267670066275616,1398,-0.0701140731278577,0.0554876580093764
"MONO","hetroscedastic","corSymm","Placebo - Xanomeline High Dose","WEEK 16",0.00761336863150327,0.027427637872792,1398,-0.0567374727935632,0.0719642100565697
"MONO","hetroscedastic","corSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 16",0.0149265761907439,0.0303965090293414,1398,-0.0563898434548256,0.0862429958363134
"MONO","hetroscedastic","corSymm","Placebo - Xanomeline Low Dose","WEEK 20",0.0228441953131325,0.0283814682304619,1398,-0.0437445269814972,0.0894329176077622
"MONO","hetroscedastic","corSymm","Placebo - Xanomeline High Dose","WEEK 20",0.0113248530502236,0.0278958705370301,1398,-0.054124557856698,0.0767742639571451
"MONO","hetroscedastic","corSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 20",-0.011519342262909,0.0320955645621114,1398,-0.0868220932749912,0.0637834087491733
"MONO","hetroscedastic","corSymm","Placebo - Xanomeline Low Dose","WEEK 24",0.0140746477208288,0.0314055468482166,1398,-0.0596091807761877,0.0877584762178454
"MONO","hetroscedastic","corSymm","Placebo - Xanomeline High Dose","WEEK 24",0.0269487669770185,0.0299489831404917,1398,-0.0433176655117806,0.0972151994658176
"MONO","hetroscedastic","corSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 24",0.0128741192561896,0.035420563446383,1398,-0.0702297583761523,0.0959779968885316
"MONO","hetroscedastic","corSymm","Placebo - Xanomeline Low Dose","WEEK 26",0.0139708066118699,0.0259724957015843,1398,-0.046965974020043,0.0749075872437827
"MONO","hetroscedastic","corSymm","Placebo - Xanomeline High Dose","WEEK 26",0.00283647977660273,0.0253937168403281,1398,-0.056742367412641,0.0624153269658465
"MONO","hetroscedastic","corSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 26",-0.0111343268352671,0.0296156502045861,1398,-0.080618692162479,0.0583500384919448
"PLAT","hetroscedastic","corCAR1","Placebo - Xanomeline Low Dose","WEEK 2",-9.58190678829717,5.60627610279963,1418,-22.7351776382396,3.57136406164526
"PLAT","hetroscedastic","corCAR1","Placebo - Xanomeline High Dose","WEEK 2",-7.10381061112328,5.5673784089856,1418,-20.1658209000815,5.95819967783492
"PLAT","hetroscedastic","corCAR1","Xanomeline Low Dose - Xanomeline High Dose","WEEK 2",2.47809617717389,5.68302881049142,1418,-10.8552494914583,15.8114418458061
"PLAT","hetroscedastic","corCAR1","Placebo - Xanomeline Low Dose","WEEK 4",-7.85145746435892,5.36482256357132,1418,-20.4382375206066,4.73532259188872
"PLAT","hetroscedastic","corCAR1","Placebo - Xanomeline High Dose","WEEK 4",-11.8140180814893,5.354827072873,1418,-24.377347027941,0.74931086496243
"PLAT","hetroscedastic","corCAR1","Xanomeline Low Dose - Xanomeline High Dose","WEEK 4",-3.96256061713034,5.48987902880059,1418,-16.8427442675883,8.91762303332763
"PLAT","hetroscedastic","corCAR1","Placebo - Xanomeline Low Dose","WEEK 6",0.46155354966896,6.18243942020644,1418,-14.0434937787578,14.9666008780957
"PLAT","hetroscedastic","corCAR1","Placebo - Xanomeline High Dose","WEEK 6",-5.26973070098847,6.09618314007024,1418,-19.5724062242568,9.03294482227987
"PLAT","hetroscedastic","corCAR1","Xanomeline Low Dose - Xanomeline High Dose","WEEK 6",-5.73128425065743,6.39442215345464,1418,-20.7336788832122,9.27111038189732
"PLAT","hetroscedastic","corCAR1","Placebo - Xanomeline Low Dose","WEEK 8",-6.4294225364114,7.76581089826751,1418,-24.6493268438961,11.7904817710733
"PLAT","hetroscedastic","corCAR1","Placebo - Xanomeline High Dose","WEEK 8",-8.14360524403489,7.76874498741029,1418,-26.3703934203275,10.0831829322577
"PLAT","hetroscedastic","corCAR1","Xanomeline Low Dose - Xanomeline High Dose","WEEK 8",-1.71418270762349,8.20119428429291,1418,-20.9555699914991,17.5272045762521
"PLAT","hetroscedastic","corCAR1","Placebo - Xanomeline Low Dose","WEEK 12",-7.22580935621859,5.79441865113778,1418,-20.8204944089782,6.36887569654099
"PLAT","hetroscedastic","corCAR1","Placebo - Xanomeline High Dose","WEEK 12",-13.3858707903575,5.79729517273605,1418,-26.9873046487403,0.215563068025252
"PLAT","hetroscedastic","corCAR1","Xanomeline Low Dose - Xanomeline High Dose","WEEK 12",-6.16006143413894,6.16609613458245,1418,-20.6267646534907,8.3066417852128
"PLAT","hetroscedastic","corCAR1","Placebo - Xanomeline Low Dose","WEEK 16",-11.2015654536954,6.40322017608798,1418,-26.2246017336678,3.82147082627707
"PLAT","hetroscedastic","corCAR1","Placebo - Xanomeline High Dose","WEEK 16",-12.032197260669,6.47433959038379,1418,-27.2220917013473,3.1576971800092
"PLAT","hetroscedastic","corCAR1","Xanomeline Low Dose - Xanomeline High Dose","WEEK 16",-0.830631806973692,7.18737774015746,1418,-17.693434206222,16.0321705922746
"PLAT","hetroscedastic","corCAR1","Placebo - Xanomeline Low Dose","WEEK 20",-7.15564995243183,6.94879934828404,1418,-23.4587071394014,9.14740723453777
"PLAT","hetroscedastic","corCAR1","Placebo - Xanomeline High Dose","WEEK 20",-3.97422437069657,6.87336851995215,1418,-20.1003080912703,12.1518593498772
"PLAT","hetroscedastic","corCAR1","Xanomeline Low Dose - Xanomeline High Dose","WEEK 20",3.18142558173527,7.97760955022985,1418,-15.5353941440825,21.898245307553
"PLAT","hetroscedastic","corCAR1","Placebo - Xanomeline Low Dose","WEEK 24",-10.676166418142,7.57667799471656,1418,-28.4523329821717,7.10000014588776
"PLAT","hetroscedastic","corCAR1","Placebo - Xanomeline High Dose","WEEK 24",-9.88749103985259,7.15414072579829,1418,-26.6723137884213,6.89733170871617
"PLAT","hetroscedastic","corCAR1","Xanomeline Low Dose - Xanomeline High Dose","WEEK 24",0.78867537828939,8.60929794972477,1418,-19.4101920488847,20.9875428054635
"PLAT","hetroscedastic","corCAR1","Placebo - Xanomeline Low Dose","WEEK 26",0.481994716551535,9.18015791577297,1418,-21.0562066308823,22.0201960639853
"PLAT","hetroscedastic","corCAR1","Placebo - Xanomeline High Dose","WEEK 26",1.30012188475739,8.88178968355579,1418,-19.5380571841783,22.1383009536931
"PLAT","hetroscedastic","corCAR1","Xanomeline Low Dose - Xanomeline High Dose","WEEK 26",0.818127168205849,10.5841527611606,1418,-24.0140832745141,25.6503376109257
"PLAT","hetroscedastic","corCompSymm","Placebo - Xanomeline Low Dose","WEEK 2",-9.32582836494633,5.7346011744048,1408,-22.7802721337315,4.12861540383886
"PLAT","hetroscedastic","corCompSymm","Placebo - Xanomeline High Dose","WEEK 2",-6.64440087931295,5.70512761747807,1408,-20.0296941871896,6.74089242856369
"PLAT","hetroscedastic","corCompSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 2",2.68142748563338,5.80392887033981,1408,-10.9356719863488,16.2985269576156
"PLAT","hetroscedastic","corCompSymm","Placebo - Xanomeline Low Dose","WEEK 4",-7.09586254557331,5.36222505063268,1408,-19.6766424856529,5.48491739450628
"PLAT","hetroscedastic","corCompSymm","Placebo - Xanomeline High Dose","WEEK 4",-10.3092716439889,5.35348792017896,1408,-22.8695526466856,2.25100935870773
"PLAT","hetroscedastic","corCompSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 4",-3.21340909841564,5.48637147509719,1408,-16.0854597016599,9.65864150482858
"PLAT","hetroscedastic","corCompSymm","Placebo - Xanomeline Low Dose","WEEK 6",1.05220817702174,5.9774526316291,1408,-12.9720103984188,15.0764267524623
"PLAT","hetroscedastic","corCompSymm","Placebo - Xanomeline High Dose","WEEK 6",-4.77821186787745,5.90483459846196,1408,-18.6320549953779,9.07563125962296
"PLAT","hetroscedastic","corCompSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 6",-5.83042004489919,6.15080206747456,1408,-20.2613487237979,8.60050863399947
"PLAT","hetroscedastic","corCompSymm","Placebo - Xanomeline Low Dose","WEEK 8",-3.9031851232419,7.63800569812366,1408,-21.8233708599129,14.0170006134291
"PLAT","hetroscedastic","corCompSymm","Placebo - Xanomeline High Dose","WEEK 8",-6.81537824417246,7.65639781436097,1408,-24.7787153153789,11.147958827034
"PLAT","hetroscedastic","corCompSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 8",-2.91219312093056,8.01088097300684,1408,-21.7072137878976,15.8828275460365
"PLAT","hetroscedastic","corCompSymm","Placebo - Xanomeline Low Dose","WEEK 12",-3.55088695210209,5.72983370101353,1408,-16.994145339252,9.89237143504779
"PLAT","hetroscedastic","corCompSymm","Placebo - Xanomeline High Dose","WEEK 12",-12.0599237140298,5.71507212653701,1408,-25.4685486946544,1.34870126659492
"PLAT","hetroscedastic","corCompSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 12",-8.50903676192766,6.01350868621876,1408,-22.6178495653271,5.59977604147174
"PLAT","hetroscedastic","corCompSymm","Placebo - Xanomeline Low Dose","WEEK 16",-9.26695760634429,5.94565707333379,1408,-23.2165778726486,4.68266265995998
"PLAT","hetroscedastic","corCompSymm","Placebo - Xanomeline High Dose","WEEK 16",-10.2607184898085,5.98939906439766,1408,-24.3129656243474,3.79152864473033
"PLAT","hetroscedastic","corCompSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 16",-0.993760883464232,6.54559254759403,1408,-16.3509416509871,14.3634198840586
"PLAT","hetroscedastic","corCompSymm","Placebo - Xanomeline Low Dose","WEEK 20",-2.50767668017213,6.65839609801511,1408,-18.1295156130847,13.1141622527404
"PLAT","hetroscedastic","corCompSymm","Placebo - Xanomeline High Dose","WEEK 20",-2.56923627436877,6.55277569880487,1408,-17.9432700541779,12.8047975054403
"PLAT","hetroscedastic","corCompSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 20",-0.0615595941966387,7.43958698562952,1408,-17.5162180293628,17.3930988409695
"PLAT","hetroscedastic","corCompSymm","Placebo - Xanomeline Low Dose","WEEK 24",-1.90288620814183,6.86390322175054,1408,-18.0068831772094,14.2011107609257
"PLAT","hetroscedastic","corCompSymm","Placebo - Xanomeline High Dose","WEEK 24",-9.84484359420775,6.48185464002028,1408,-25.0524833444374,5.36279615602194
"PLAT","hetroscedastic","corCompSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 24",-7.94195738606591,7.57818697617318,1408,-25.7217972457829,9.83788247365109
"PLAT","hetroscedastic","corCompSymm","Placebo - Xanomeline Low Dose","WEEK 26",10.9362625108306,8.52691161031632,1408,-9.06946226292578,30.941987284587
"PLAT","hetroscedastic","corCompSymm","Placebo - Xanomeline High Dose","WEEK 26",2.17349592614113,8.27718442139054,1408,-17.2463222921716,21.5933141444539
"PLAT","hetroscedastic","corCompSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 26",-8.76276658468948,9.54175413282988,1408,-31.1495011685567,13.6239679991777
"PLAT","hetroscedastic","corSymm","Placebo - Xanomeline Low Dose","WEEK 2",-9.47182318278872,5.72440223566839,1373,-22.9027014223021,3.95905505672467
"PLAT","hetroscedastic","corSymm","Placebo - Xanomeline High Dose","WEEK 2",-7.06873828307845,5.69633570806046,1373,-20.4337654346723,6.29628886851536
"PLAT","hetroscedastic","corSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 2",2.40308489971027,5.7970064821224,1373,-11.1981410466291,16.0043108460496
"PLAT","hetroscedastic","corSymm","Placebo - Xanomeline Low Dose","WEEK 4",-7.5526371479617,5.45065363673497,1373,-20.3412327614215,5.23595846549809
"PLAT","hetroscedastic","corSymm","Placebo - Xanomeline High Dose","WEEK 4",-10.9594247959176,5.44232231237195,1373,-23.728473040327,1.80962344849177
"PLAT","hetroscedastic","corSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 4",-3.4067876479559,5.58215357038956,1373,-16.5039149691308,9.690339673219
"PLAT","hetroscedastic","corSymm","Placebo - Xanomeline Low Dose","WEEK 6",1.06900339968145,6.04999751155571,1373,-13.1258027271064,15.2638095264693
"PLAT","hetroscedastic","corSymm","Placebo - Xanomeline High Dose","WEEK 6",-5.07658550857821,5.98061433332216,1373,-19.1086013595677,8.95543034241128
"PLAT","hetroscedastic","corSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 6",-6.14558890825966,6.22704365125205,1373,-20.7557895246627,8.46461170814336
"PLAT","hetroscedastic","corSymm","Placebo - Xanomeline Low Dose","WEEK 8",-4.92399208632007,7.61346274987901,1373,-22.7870783903447,12.9390942177045
"PLAT","hetroscedastic","corSymm","Placebo - Xanomeline High Dose","WEEK 8",-7.70103568973346,7.63432046973051,1373,-25.6130594171162,10.2109880376493
"PLAT","hetroscedastic","corSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 8",-2.77704360341339,8.00489907869196,1373,-21.5585373593202,16.0044501524934
"PLAT","hetroscedastic","corSymm","Placebo - Xanomeline Low Dose","WEEK 12",-4.00868490656453,5.81902303213298,1373,-17.6615671814204,9.64419736829132
"PLAT","hetroscedastic","corSymm","Placebo - Xanomeline High Dose","WEEK 12",-12.5680859353425,5.80022721929756,1373,-26.1768685359944,1.04069666530945
"PLAT","hetroscedastic","corSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 12",-8.55940102877793,6.10883207138122,1373,-22.8922477363566,5.77344567880072
"PLAT","hetroscedastic","corSymm","Placebo - Xanomeline Low Dose","WEEK 16",-10.0994069871768,5.93960245502471,1373,-24.0351987223355,3.83638474798194
"PLAT","hetroscedastic","corSymm","Placebo - Xanomeline High Dose","WEEK 16",-10.404637263221,5.98111059396127,1373,-24.4378174656911,3.62854293924916
"PLAT","hetroscedastic","corSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 16",-0.305230276044185,6.5307574798586,1373,-15.6280194359731,15.0175588838847
"PLAT","hetroscedastic","corSymm","Placebo - Xanomeline Low Dose","WEEK 20",-4.64970591175643,6.56901795574366,1373,-20.0622637098492,10.7628518863363
"PLAT","hetroscedastic","corSymm","Placebo - Xanomeline High Dose","WEEK 20",-1.47238949022635,6.41389392321241,1373,-16.5209875407025,13.5762085602498
"PLAT","hetroscedastic","corSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 20",3.17731642153008,7.45082175025218,1373,-14.3041734514943,20.6588062945545
"PLAT","hetroscedastic","corSymm","Placebo - Xanomeline Low Dose","WEEK 24",-1.89787883644151,6.89989423063163,1373,-18.0867550652472,14.2909973923642
"PLAT","hetroscedastic","corSymm","Placebo - Xanomeline High Dose","WEEK 24",-9.53896014693556,6.58031497557885,1373,-24.9780235768182,5.90010328294704
"PLAT","hetroscedastic","corSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 24",-7.64108131049406,7.64465930079478,1373,-25.5773625193476,10.2951998983595
"PLAT","hetroscedastic","corSymm","Placebo - Xanomeline Low Dose","WEEK 26",6.99302585522092,8.22757599424575,1373,-12.3109235941237,26.2969753045656
"PLAT","hetroscedastic","corSymm","Placebo - Xanomeline High Dose","WEEK 26",-0.228169466502941,8.00142506716947,1373,-19.0015123231821,18.5451733901762
"PLAT","hetroscedastic","corSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 26",-7.22119532172387,9.19377476580591,1373,-28.7920885534487,14.349697910001
"RBC","hetroscedastic","corCAR1","Placebo - Xanomeline Low Dose","WEEK 2",0.0411774784847946,0.0358043820759779,1434,-0.0428246636409145,0.125179620610504
"RBC","hetroscedastic","corCAR1","Placebo - Xanomeline High Dose","WEEK 2",-0.00212404346714379,0.035966344766813,1434,-0.086506172962715,0.0822580860284274
"RBC","hetroscedastic","corCAR1","Xanomeline Low Dose - Xanomeline High Dose","WEEK 2",-0.0433015219519384,0.0364749804054662,1434,-0.128876982563173,0.0422739386592959
"RBC","hetroscedastic","corCAR1","Placebo - Xanomeline Low Dose","WEEK 4",0.0821223516572774,0.0408120388973207,1434,-0.0136284613191273,0.177873164633682
"RBC","hetroscedastic","corCAR1","Placebo - Xanomeline High Dose","WEEK 4",-0.0250988116009364,0.0409293223832944,1434,-0.121124788216162,0.0709271650142895
"RBC","hetroscedastic","corCAR1","Xanomeline Low Dose - Xanomeline High Dose","WEEK 4",-0.107221163258214,0.0419799397444623,1434,-0.205712036731743,-0.00873028978468478
"RBC","hetroscedastic","corCAR1","Placebo - Xanomeline Low Dose","WEEK 6",0.0555515545106873,0.0393632895611013,1434,-0.0368002877088035,0.147903396730178
"RBC","hetroscedastic","corCAR1","Placebo - Xanomeline High Dose","WEEK 6",-0.0175836271965522,0.0389218651546989,1434,-0.108899825353099,0.0737325709599943
"RBC","hetroscedastic","corCAR1","Xanomeline Low Dose - Xanomeline High Dose","WEEK 6",-0.0731351817072395,0.0406912516860463,1434,-0.168602610809936,0.0223322473954566
"RBC","hetroscedastic","corCAR1","Placebo - Xanomeline Low Dose","WEEK 8",0.0855171060512248,0.0375082194732318,1434,-0.00248247948516794,0.173516691587618
"RBC","hetroscedastic","corCAR1","Placebo - Xanomeline High Dose","WEEK 8",0.00918775787326834,0.0377045344637033,1434,-0.0792724103844239,0.0976479261309606
"RBC","hetroscedastic","corCAR1","Xanomeline Low Dose - Xanomeline High Dose","WEEK 8",-0.0763293481779565,0.0396769107635816,1434,-0.169416990076059,0.0167582937201456
"RBC","hetroscedastic","corCAR1","Placebo - Xanomeline Low Dose","WEEK 12",0.0614739776016679,0.0442720396093072,1434,-0.0423944861959851,0.165342441399321
"RBC","hetroscedastic","corCAR1","Placebo - Xanomeline High Dose","WEEK 12",-0.0227389123038439,0.0443035952643725,1434,-0.1266814101294,0.0812035855217121
"RBC","hetroscedastic","corCAR1","Xanomeline Low Dose - Xanomeline High Dose","WEEK 12",-0.0842128899055118,0.0472878644515928,1434,-0.195156905139588,0.0267311253285641
"RBC","hetroscedastic","corCAR1","Placebo - Xanomeline Low Dose","WEEK 16",0.103474882213,0.0461559649252806,1434,-0.00481353671223468,0.211763301138235
"RBC","hetroscedastic","corCAR1","Placebo - Xanomeline High Dose","WEEK 16",0.0923522608070916,0.0473811323364621,1434,-0.018810574070455,0.203515095684638
"RBC","hetroscedastic","corCAR1","Xanomeline Low Dose - Xanomeline High Dose","WEEK 16",-0.0111226214059085,0.052421977282924,1434,-0.134111991167588,0.11186674835577
"RBC","hetroscedastic","corCAR1","Placebo - Xanomeline Low Dose","WEEK 20",0.0746867202290954,0.0538967888198097,1434,-0.051762765896754,0.201136206354945
"RBC","hetroscedastic","corCAR1","Placebo - Xanomeline High Dose","WEEK 20",0.0550255843037655,0.0534800807269562,1434,-0.0704462457249468,0.180497414332478
"RBC","hetroscedastic","corCAR1","Xanomeline Low Dose - Xanomeline High Dose","WEEK 20",-0.01966113592533,0.06216441001605,1434,-0.165507630196561,0.126185358345901
"RBC","hetroscedastic","corCAR1","Placebo - Xanomeline Low Dose","WEEK 24",0.0257328093745421,0.0523710716122726,1434,-0.0971371284870975,0.148602747236182
